lr,lc,rc,ld,rd,lnnz,rnnz,sp_smdm_todense,sp_smdm_multiply,sp_smdm,bz_smsm
58241,500,12288,0.00860544,0.2,251004,1230856,40,9798,9838,32843
141516,18474,13568,0.00019487,0.17,509479,42613559,9520,35827,45347,102623
3743,5612,19791,0.00370564,0.07,77850,7775205,958,3352,4310,4839
11214,36208,25882,2.48E-05,0.01,10082,9371688,5887,7562,13449,269
53160,87669,317,0.00082185,0.3,3830271,8342248,178,2070,2248,4759
135843,22066,339,4.64E-06,0.03,13908,224701,34,294,328,30
99795,15539,3761,0.00082282,0.23,1276016,13445512,206,13527,13733,50694
22367,14749,563,0.00078778,0.17,259902,1413796,99,372,471,1180
136718,3121,9335,2.48E-05,0.1,10595,2913946,122,9041,9163,623
52370,819,6541,0.00056263,0.17,24156,911674,38,3307,3345,1552
14351,18745,28224,0.00041097,0.1,110560,52906608,12442,30632,43074,19305
64647,28560,2173,0.00015297,0.25,282438,15521355,635,2196,2831,9067
81584,51961,4373,0.00160539,0.23,6805636,52268360,1759,83544,85303,111110
76704,9400,20448,0.00370564,0.27,2672049,51903178,2125,110501,112626,284238
16564,80932,5697,0.00019487,0.15,261250,69167756,15413,8694,24107,10297
76448,44791,6863,0.00019487,0.03,667286,9223264,3151,17383,20534,14928
21338,19432,4799,4.64E-06,0.2,1924,18653162,899,950,1849,276
94786,7208,11892,0.00108175,0.3,739094,25717060,935,32097,33032,125967
45321,51775,12655,0.02533638,0.01,59453366,6552221,13958,1103701,1117659,107567
95572,77731,4998,0.00018467,0.17,1371911,66053099,14929,17312,32241,63712
105961,45060,10913,0.00082185,0.01,3924037,4917550,3665,118213,121878,35951
95221,85181,9140,1.65E-05,0.07,133914,54504350,13124,34745,47869,7995
78514,25931,6341,0.00082487,0.0005,1679433,82222,1252,22597,23849,316
12456,67133,3,2.09E-05,0.01,17461,2074,8,61,69,1
86017,23285,11009,2.48E-05,0.17,49732,43579671,9705,19376,29081,7733
2025,41300,12075,0.00013363,0.03,11177,14961777,4979,2988,7967,423
40246,26783,49126,0.00082282,0.0005,886932,657880,6293,78613,84906,1238
51804,6135,25436,0.00860544,0.23,2735320,35896043,1531,112885,114416,235096
40858,17665,476,8.43E-05,0.13,60839,1095272,42,352,394,285
112740,19250,13288,8.43E-05,0.03,182934,7674115,2647,20977,23624,8370
42404,35125,3323,0.00078778,0.15,1173370,17510014,1023,6423,7446,22573
28864,60105,3188,0.00019487,0.0005,338078,95835,1370,4687,6057,59
23286,11985,3017,0.00860544,0.27,2401742,9763781,429,8630,9059,17077
23106,14221,10906,0.01084252,0.03,3562774,4653216,2320,52370,54690,28573
6312,72561,6398,0.00082487,0.005,377851,2321330,2595,9207,11802,831
100288,89204,1783,0.00108175,0.25,9677488,39776332,1797,46216,48013,61235
47518,20449,40367,0.00491597,0.001,4776995,825491,4562,288705,293267,10779
15388,5249,16725,0.00019487,0.005,15743,439045,423,3234,3657,93
2610,6544,1332,0.00019487,0.27,3328,2354847,51,126,177,118
54412,59495,6156,0.00018467,0.13,597832,47617838,10715,11251,21966,27733
12511,9534,218,0.00370564,0.2,442072,417278,28,228,256,350
35767,12042,27119,0.00082282,0.005,354414,1632908,1951,22193,24144,3050
112544,4288,15481,2.48E-05,0.13,11984,8631463,244,14444,14688,1641
137609,32109,6567,0.00078778,0.3,3480824,63264718,1820,92450,94270,169704
109924,38202,5876,0.00019487,0.15,818332,33672996,1615,27285,28900,53299
24700,56579,17394,0.00370564,0.0005,5178865,492078,5269,131441,136710,2536
142565,91660,207,1.65E-05,0.27,215746,5140617,80,559,639,1046
40158,2274,42995,8.43E-05,0.27,7698,26401916,955,22639,23594,11807
103197,28816,14217,0.01084252,0.15,32242926,61453101,20326,1144961,1165287,760550
27923,24348,15000,0.00296184,0.17,2013727,62090802,14144,40797,54941,88059
9913,57878,4856,0.00163948,0.15,940721,42167024,18157,8270,26427,9555
6925,56180,1098,2.09E-05,0.27,8124,16663658,295,353,648,269
137955,77580,1806,0.00108175,0.2,11577643,28026293,1316,86966,88282,76852
19813,18748,3922,0.00019487,0.0005,72389,36773,337,1944,2281,21
17262,6465,15349,0.00041097,0.05,45867,4962006,580,4671,5251,2180
67288,85107,1419,0.00163948,0.13,9388911,15701619,1197,23563,24760,25265
64697,15313,4392,0.00952101,0.07,9432835,4708780,220,68694,68914,50037
75469,91049,1081,1.65E-05,0.0005,113447,49246,442,2558,3000,17
28495,78842,8717,0.00163948,0.05,3683316,34363775,10351,62987,73338,35982
59138,50684,16287,0.00163948,0.001,4914186,825535,4495,138187,142682,6684
80374,9713,7802,0.00031941,0.25,249382,18947981,756,16448,17204,33901
37378,402,46500,4.64E-06,0.13,69,2435620,87,9912,9999,55
115315,21509,8707,0.00082282,0.03,2040954,5619077,2350,49395,51745,39720
93144,17606,11814,0.00031941,0.13,523820,27042322,6319,24232,30551,69412
86687,25403,9798,2.48E-05,0.13,54680,32359874,1723,21287,23010,5856
37783,2457,5584,4.64E-06,0.13,430,1784086,71,1951,2022,54
17055,7087,4870,0.00160539,0.23,194073,7939860,194,1731,1925,10252
60647,37088,1922,0.00952101,0.07,21415809,4991365,207,67355,67562,34449
46664,57734,22195,0.00013363,0.0005,360017,640716,6125,35821,41946,238
24829,62519,4827,2.48E-05,0.0005,38543,150920,1834,3541,5375,23
116021,65272,6103,0.00019487,0.17,1475750,67731433,15187,49767,64954,91787
7596,7786,34942,0.00034241,0.001,20253,272073,1681,5703,7384,58
105305,27101,13298,0.00296184,0.1,8452833,36040588,10211,310348,320559,261154
24080,22945,7051,1.65E-05,0.13,9122,21034257,1575,2109,3684,805
1602,6617,31456,0.02533638,0.15,268742,31225148,7145,10308,17453,11456
44251,28370,11979,0.00108175,0.15,1358055,50976914,2399,45763,48162,77880
69971,5443,21511,4.64E-06,0.25,1767,29276436,1159,19679,20838,1168
35103,75798,7064,8.43E-05,0.001,224278,535514,2898,12385,15283,121
10735,11997,42152,0.00078778,0.05,101468,25286215,6869,22211,29080,13638
65950,89712,2369,8.43E-05,0.23,498705,48901275,1499,5261,6760,14231
76040,67647,3938,0.00491597,0.03,25287662,7992790,1520,179822,181342,67910
23720,1864,5790,0.00952101,0.001,421097,10795,22,3722,3744,79
4970,30079,600,0.00370564,0.3,554006,5420885,86,650,736,1085
42011,17201,7878,0.00056263,0.3,406602,40658580,1388,21001,22389,44434
14111,5473,17946,0.00108175,0.3,83549,29467999,1173,14205,15378,20674
106863,58927,6400,0.01084252,0.05,68277224,18858262,2207,1170375,1172582,232532
43539,41411,11449,0.00082185,0.005,1481810,2370792,2918,30963,33881,7040
33014,15348,25134,8.43E-05,0.1,42710,38576084,9018,26265,35283,8161
58928,83519,743,0.00296184,0.13,14577156,8073866,236,17497,17733,15975
64722,5404,16755,0.00018467,0.001,64598,90559,417,11309,11726,78
85244,52424,19204,0.00013363,0.03,597179,30203481,10331,50002,60333,30586
141142,4981,4897,0.00860544,0.15,6050752,3659977,90,96591,96681,115751
51601,6661,39216,0.00296184,0.2,1018108,52247827,2064,86570,88634,278111
69458,65159,2,0.00163948,0.2,7420009,28864,11,96,107,62
17716,16725,11094,1.65E-05,0.25,4892,46390731,1914,1893,3807,1560
102475,29527,452,0.00031941,0.27,966493,3610397,65,1106,1171,4873
18321,43848,11683,2.48E-05,0.005,19947,2561450,2814,6815,9629,135
53572,23304,2754,4.34E-06,0.15,5418,9628404,265,1430,1695,259
40170,44260,14535,0.00018467,0.0005,328333,321661,3354,19119,22473,151
30927,14951,21960,0.00019487,0.03,90107,9850074,3259,15241,18500,4173
74508,10460,21090,4.64E-06,0.2,3616,44124710,1674,27625,29299,1339
47351,97294,848,0.00370564,0.1,17072200,8251764,837,22753,23590,15819
138636,6363,4458,4.64E-06,0.27,4093,7660356,119,5313,5432,408
149184,32802,10969,2.09E-05,0.1,102179,35983818,8535,31935,40470,9565
110042,37929,4045,0.00015297,0.05,638476,7671463,1293,12394,13687,12889
39262,34743,24172,2.09E-05,0.005,28482,4199203,4622,18747,23369,284
16754,54691,9359,0.00860544,0.1,7885273,51189325,13694,97370,111064,66045
146470,8081,8129,0.00056263,0.2,665994,13139510,224,22321,22545,74560
31005,65295,16335,0.00082487,0.01,1669951,10666272,7051,53959,61010,23096
134616,5988,395,0.01084252,0.27,8740851,639385,30,10348,10378,12436
45241,2511,3519,2.09E-05,0.13,2372,1148903,99,1585,1684,102
75369,8539,1254,0.00013363,0.3,86002,3214215,79,1943,2022,2059
72696,9829,14588,0.00018467,0.3,131957,43018224,1672,27338,29010,44632
22106,53551,9451,0.00015297,0.1,181092,50614221,11866,10565,22431,22786
106292,9947,5967,0.00013363,0.17,141290,10091818,193,8469,8662,12952
46380,33020,37836,0.00078778,0.001,1206501,1249399,6033,81712,87745,3221
34231,14870,23278,0.00031941,0.0005,162590,173081,2021,15501,17522,104
53375,19241,29067,4.34E-06,0.07,4457,39151918,18121,29337,47458,946
31828,18914,31136,0.00182521,0.05,1098802,29446276,8487,62462,70949,102119
119803,451,11148,2.48E-05,0.3,1343,1510601,50,7950,8000,421
36893,37461,12437,8.43E-05,0.15,116495,69891241,15781,10584,26365,15984
66631,18827,15564,0.00296184,0.05,3715732,14652201,4598,99072,103670,121037
109062,47990,1682,0.00056263,0.3,2944790,24220431,879,13002,13881,38506
25210,42044,9731,0.00047003,0.07,498201,28641734,7292,22700,29992,25649
125711,9113,3488,0.00163948,0.07,1878402,2225871,301,17064,17365,29541
9638,22334,9342,0.00031941,0.23,68756,47988813,1562,4126,5688,7860
73634,13149,27054,0.00160539,0.03,1554402,10672185,3956,80707,84663,90370
84485,72006,12272,0.00952101,0.05,57921476,44185276,22871,1431449,1454320,422830
76580,99678,10446,0.00015297,0.005,1167692,5206222,5767,36997,42764,5098
48976,33788,10447,0.00491597,0.1,8134970,35300950,10235,151824,162059,135503
12929,14434,15123,0.00182521,0.23,340644,50207662,1800,8566,10366,25127
139572,67225,10326,4.34E-06,0.001,40721,694210,3617,19810,23427,68
77492,69743,8797,0.00019487,0.0005,1053192,306799,3174,24794,27968,356
37826,57061,1728,4.64E-06,0.0005,10015,49326,442,996,1438,11
49088,15649,6396,0.00296184,0.1,2275280,10009586,287,24374,24661,42947
85695,25582,2145,0.00952101,0.23,20872664,12626709,551,94880,95431,100343
18337,67777,30925,0.00108175,0.001,1344487,2096037,9795,77058,86853,2804
83945,1242,5314,0.00019487,0.03,20332,198172,31,3711,3742,235
115481,25746,15207,2.48E-05,0.01,73824,3915363,2604,23157,25761,1021
95355,76328,2881,0.00182521,0.05,13284465,10997063,5812,100207,106019,52502
16590,24487,9886,0.01084252,0.13,4404775,31472468,1701,56755,58456,51520
23836,25996,29699,0.00082185,0.001,509257,772070,3986,31264,35250,887
110983,95715,1110,0.00019487,0.1,2070060,10631863,372,6109,6481,12682
65116,19075,3029,0.00082185,0.23,1020847,13292232,207,6952,7159,24576
9859,12,13427,4.64E-06,0.2,0,32647,13,756,769,10
54057,1868,11043,0.00082185,0.23,83031,4747314,86,6730,6816,13696
36431,29677,32054,0.00041097,0.01,444339,9512933,5824,38760,44584,12751
44262,14379,24704,0.00056263,0.0005,358093,177616,2089,22287,24376,215
83238,8971,24383,0.00082487,0.27,615968,59061003,1963,61240,63203,226504
41697,44362,20373,4.34E-06,0.05,8028,45191155,12002,26827,38829,947
12689,1955,47651,2.48E-05,0.23,616,21437334,1071,11535,12606,570
74131,8372,8229,0.00031941,0.0005,198257,34451,100,8118,8218,59
113595,7112,11490,0.00019487,0.23,157455,18798685,334,16931,17265,31999
55952,90460,4454,0.00034241,0.13,1733084,52384249,12402,15519,27921,54351
120340,64804,1636,0.00019487,0.03,1519723,3181290,1716,6018,7734,5687
11010,426,40636,0.00041097,0.17,1930,2946649,127,3687,3814,740
58755,51857,27364,0.00296184,0.01,9024387,14190374,10891,407323,418214,135318
120910,12312,10947,0.00041097,0.1,611821,13479567,1241,27097,28338,53492
78093,55075,8058,0.01084252,0.15,46634158,66574409,3762,661564,665326,526613
122419,92715,6240,8.43E-05,0.03,956704,17356406,5952,28257,34209,18609
38827,73589,560,0.00860544,0.27,24588344,11137386,455,20452,20907,24580
147078,7851,943,0.00370564,0.3,4279198,2221240,63,15229,15292,26938
40244,26014,41080,0.00082185,0.005,860421,5343465,6013,66380,72393,12573
133601,90544,7271,2.09E-05,0.0005,252582,329195,3386,20737,24123,84
95173,10194,4421,0.00082185,0.3,797410,13521436,304,11121,11425,46741
46587,79414,5642,0.00078778,0.03,2914552,13442572,4773,28377,33150,28170
22756,78109,1147,0.00296184,0.005,5264769,448111,157,9572,9729,1630
18329,6232,43796,0.00082282,0.15,93997,40943756,9149,27282,36431,48149
48202,56017,3874,0.00056263,0.15,1519212,32556988,1541,10039,11580,25894
69456,86986,4650,0.00013363,0.0005,807362,202272,2312,13636,15948,201
131910,55678,14962,0.00163948,0.0005,12041261,416554,5729,603738,609467,8319
38363,2948,21185,0.00860544,0.15,973348,9369239,197,32296,32493,90723
84927,45109,23706,0.00082282,0.0005,3152241,534687,5454,151293,156747,2170
2685,83420,15501,0.00163948,0.005,367300,6465820,6940,24845,31785,1894
40716,27061,30515,2.09E-05,0.03,23006,24773898,8376,27845,36221,1847
86961,60287,3099,0.00163948,0.15,8595337,28028418,1817,71594,73411,67462
38694,1087,33880,0.00015297,0.3,6435,11051388,235,11048,11283,3685
105275,9092,1404,0.00047003,0.17,449946,2171175,70,2824,2894,7526
77355,20974,14228,1.65E-05,0.001,26787,298440,1837,12609,14446,69
135073,36601,2219,4.64E-06,0.2,22939,16250287,272,6206,6478,1014
86206,30078,6355,1.65E-05,0.15,42810,28674350,1660,16559,18219,3495
39685,18131,36036,0.00182521,0.05,1313355,32670331,9222,82751,91973,125653
93450,63663,14878,0.00018467,0.005,1098679,4736074,5253,49483,54736,8091
148767,20291,8074,0.00018467,0.2,557472,32769080,1661,28478,30139,75602
35378,76658,113,0.00019487,0.15,528493,1303540,42,277,319,414
3325,56230,3560,0.00296184,0.23,553791,46047145,2294,4772,7066,4857
39977,41746,4935,0.00952101,0.005,15889777,1030255,3955,120215,124170,16604
131085,60817,12135,0.00056263,0.03,4485429,22141340,8465,182290,190755,123385
78502,53550,4209,0.00182521,0.005,7672885,1126997,2441,61186,63627,12825
18596,88925,3701,2.48E-05,0.15,41062,49378185,11158,2944,14102,2465
48417,42653,2786,4.34E-06,0.17,8962,20206324,1138,1469,2607,494
70934,45928,15600,0.00082282,0.001,2680691,716519,3844,75390,79234,2436
136137,45908,2509,0.00108175,0.27,6760792,31101000,1213,73791,75004,89883
62329,80902,26488,0.00034241,0.01,1726624,21430092,14114,110887,125001,44818
27293,80258,9627,0.00015297,0.03,335078,23181169,7883,16167,24050,12758
59788,70932,3131,0.00078778,0.0005,3340929,111058,1612,20495,22107,351
5444,82648,16541,8.43E-05,0.01,37928,13671559,8489,9791,18280,620
48298,12577,2688,0.00013363,0.13,81173,4396542,113,1431,1544,2044
28788,17217,6105,1.65E-05,0.27,8183,28382988,1121,1752,2873,1493
88444,10744,19829,0.00952101,0.05,9047806,10652769,4926,394831,399757,232761
78697,56169,4957,0.00082282,0.1,3637201,27844802,1882,45720,47602,63267
24388,19059,28016,0.00034241,0.005,159163,2669929,2840,17692,20532,1396
72151,27530,16389,4.64E-06,0.13,9216,58657539,13492,34919,48411,2173
99246,27971,9432,0.00015297,0.0005,424663,131925,1648,16485,18133,128
100273,93832,13051,0.00018467,0.03,1737547,36738253,12637,72004,84641,60088
2109,51198,21520,0.00015297,0.0005,16521,550916,5313,6928,12241,33
45785,99506,3697,0.01084252,0.01,49397672,3679279,11377,276503,287880,24609
85302,10471,21944,0.00160539,0.2,1433969,45956855,1580,80165,81745,243431
93400,97536,15816,0.00163948,0.03,14935599,46280910,18755,610966,629721,260995
62854,25915,7364,0.00013363,0.001,217670,190856,1355,8714,10069,112
99597,63890,1999,2.48E-05,0.25,158002,31938583,1413,4375,5788,6147
77647,1338,21009,0.00031941,0.17,33203,4781515,101,13861,13962,9175
44442,34973,3021,4.34E-06,0.01,6745,1056667,974,2517,3491,44
73742,21146,9215,0.00034241,0.25,533959,48718201,2187,29212,31399,70995
43074,47357,10942,0.00082185,0.001,1676488,518182,2772,31500,34272,1119
51064,14097,24018,2.48E-05,0.001,17874,338596,2007,13777,15784,46
33301,50227,4378,0.00160539,0.1,2685235,21990328,5761,16613,22374,28188
126562,23632,2120,0.00018467,0.13,552355,6513911,205,5722,5927,13897
23557,8963,26529,0.00041097,0.2,86782,47559579,10731,18622,29353,37382
75888,8639,26611,0.00034241,0.15,224489,34484885,1641,36785,38426,71101
65851,32180,1894,0.00047003,0.25,996058,15239910,568,3539,4107,18438
86991,26959,5701,2.09E-05,0.27,48968,41504159,1559,20263,21822,5814
107973,41738,7873,0.00047003,0.01,2118248,3286379,2411,42845,45256,13669
98472,724,9427,4.34E-06,0.001,309,6831,17,5554,5571,9
140000,46501,3148,0.00015297,0.01,995879,1464115,1183,11358,12541,2571
57684,35460,6461,0.00108175,0.3,2212754,68734046,1941,47500,49441,60484
112006,30735,1276,0.00082487,0.13,2839697,5100347,127,9970,10097,19615
116755,7237,3140,0.00182521,0.001,1542262,22726,38,12090,12128,228
818,6825,44022,0.00296184,0.05,16554,15023006,4247,3621,7868,1985
106163,27250,2196,2.09E-05,0.25,60405,14963431,221,5830,6051,2746
118751,24731,6160,2.48E-05,0.15,72924,22852551,1374,15940,17314,5581
3783,31425,18316,0.01084252,0.0005,1289181,287791,3066,31240,34306,708
70496,45936,19271,2.09E-05,0.0005,67616,442639,4335,23676,28011,73
75068,35990,7681,0.00182521,0.03,4931191,8293717,3502,70260,73762,59794
9244,41300,24556,0.00041097,0.005,156905,5071095,5464,21105,26569,1387
57,36503,19800,4.34E-06,0.001,9,722784,3735,1734,5469,27
1404,69360,19739,0.00013363,0.03,13013,41073389,13475,6510,19985,852
8351,16227,2749,4.34E-06,0.3,588,13384038,188,309,497,125
88261,7237,4284,0.00082487,0.23,526945,7132804,140,8132,8272,30925
59527,19989,26123,4.34E-06,0.001,5164,522188,2798,15173,17971,31
45569,38314,7532,0.00082185,0.001,1434944,288613,1788,19615,21403,680
82643,5011,12119,4.34E-06,0.17,1797,10326079,276,8502,8778,505
61892,13857,26601,0.00370564,0.0005,3178208,184313,2280,134886,137166,1819
147849,75815,10972,2.48E-05,0.07,278324,58233274,14475,50637,65112,19195
113584,28584,6111,0.00491597,0.03,15961086,5240830,1420,281050,282470,99153
11164,75084,27281,0.00108175,0.0005,906782,1024204,9289,60393,69682,895
48483,10474,21456,0.00056263,0.27,285734,60683875,1785,36112,37897,112278
103582,19453,13763,0.00047003,0.01,947148,2677465,1878,34280,36158,10488
41513,19863,3145,0.00082185,0.3,677708,18746256,311,3952,4263,15301
37641,4780,4864,0.00041097,0.005,73947,116261,49,2685,2734,128
24798,80576,5509,0.00491597,0.01,9823046,4439011,4578,78202,82780,21304
47493,7813,2483,0.00108175,0.03,401443,582094,169,2855,3024,1925
44359,5405,39676,0.00013363,0.13,32043,27882409,6347,22096,28443,17773
545,37003,33487,0.00041097,0.001,8303,1239169,5880,6264,12144,48
22071,2296,4952,0.00491597,0.27,249137,3070563,100,2920,3020,11187
44040,1787,6173,0.00108175,0.15,85179,1655736,53,3345,3398,4854
9473,27403,8460,0.00013363,0.17,34692,39414460,1708,3273,4981,3757
83036,43881,104,0.00031941,0.15,1163846,685024,32,351,383,1030
114646,87941,12197,0.00160539,0.005,16185914,5363364,8725,579996,588721,79469
79965,67721,3175,0.00015297,0.27,828394,58067202,1870,30866,32736,30114
34327,44692,198,0.00018467,0.25,283315,2218303,49,289,338,673
15266,14307,9270,4.64E-06,0.27,1013,35812500,1429,1197,2626,416
31686,31628,45042,0.00160539,0.005,1608914,7123187,7939,108449,116388,26887
119452,19854,13858,0.00018467,0.2,437975,55029829,12233,34513,46746,116794
51439,56635,19514,0.00015297,0.0005,445645,552620,5450,34006,39456,268
105550,17192,16915,0.00015297,0.005,277594,1454130,1856,23973,25829,1524
115133,52431,12910,4.34E-06,0.1,26199,67692260,16061,42136,58197,3784
149033,42485,611,0.00491597,0.005,31126782,129920,390,66657,67047,5463
137432,68145,4678,2.09E-05,0.2,195548,63770140,2344,32143,34487,14367
64433,13274,13612,0.00047003,0.3,402030,54210345,2212,30183,32395,84494
113232,58449,2422,0.00108175,0.001,7159389,141572,235,52667,52902,1064
49274,16738,36130,0.02533638,0.01,20896544,6047573,7391,1122774,1130165,207544
44851,46911,44921,0.00082487,0.03,1735569,63220060,21215,148659,169874,173791
43902,22256,19068,0.00491597,0.05,4803545,21220538,6769,148383,155152,124520
34262,48721,6984,0.00182521,0.2,3046879,68058957,2673,57424,60097,52210
43656,5941,22673,0.00082487,0.25,213963,33678855,1410,25521,26931,80450
107253,2283,4766,2.48E-05,0.1,6080,1088228,49,3830,3879,204
45069,4193,24995,0.00041097,0.13,77682,13628196,361,14790,15151,18829
8331,56088,2304,0.00015297,0.03,71484,3878164,1436,1782,3218,421
401,5700,43164,0.02533638,0.1,58034,24605136,5909,5708,11617,3190
56015,50092,9568,8.43E-05,0.03,236513,14378476,4735,18563,23298,5534
98070,41854,10560,0.00082282,0.01,3377406,4420165,3186,84207,87393,26655
28940,38407,2486,0.00082282,0.05,914603,4774476,2013,3838,5851,5733
88400,58950,18824,0.00019487,0.001,1015526,1109746,5383,53387,58770,1380
46110,3764,10626,0.00078778,0.3,136748,12001328,285,7736,8021,26983
137299,99547,1550,0.00034241,0.1,4680017,15431392,1404,31886,33290,34908
47691,12541,205,4.64E-06,0.2,2775,515365,30,121,151,30
14406,46480,42937,0.00034241,0.005,229291,9978735,10857,48186,59043,3399
78795,5877,7737,2.09E-05,0.1,9669,4547744,404,6263,6667,543
47743,60383,15690,0.00041097,0.0005,1184810,473735,4762,39442,44204,619
109173,72887,17344,0.00491597,0.01,39118156,12642133,14806,1854467,1869273,259774
46684,428,14490,8.43E-05,0.25,1686,1552222,42,4590,4632,370
38498,43479,10082,0.00370564,0.05,6202952,21919171,7184,106437,113621,59241
115891,12479,6178,0.00019487,0.13,281825,10023210,228,10708,10936,17528
8493,44883,47501,0.00082487,0.03,314458,63961159,20611,47132,67743,39827
112391,5442,9686,8.43E-05,0.23,51556,12124677,273,11379,11652,11566
103382,98000,1333,0.00108175,0.2,10959855,26142753,1306,40011,41317,37936
72323,33937,3147,4.64E-06,0.2,11388,21366758,1117,9935,11052,742
69381,8913,17731,0.00296184,0.2,1831765,31611153,1566,64586,66152,163868
50470,80577,9465,0.00019487,0.001,792506,762724,3895,22979,26874,632
68265,10896,15526,0.00860544,0.27,6401041,45679175,1822,183787,185609,318044
106221,97883,314,0.00013363,0.001,1389399,30793,47,1498,1545,59
79937,57917,7153,0.00018467,0.07,854988,29001613,7309,27416,34725,35505
140601,39082,2839,0.00041097,0.3,2258310,33288403,1330,30756,32086,67313
72160,50606,5963,1.65E-05,0.23,60291,69417708,2535,31556,34091,7597
51359,93245,144,8.43E-05,0.3,403669,4034713,92,353,445,844
47206,29823,34400,0.00015297,0.01,215365,10259594,6541,38896,45437,8037
69105,3507,11531,0.00860544,0.17,2085810,6875606,138,39661,39799,95297
91343,69861,8852,0.00013363,0.05,852745,30922588,8855,35280,44135,37776
7894,23097,1632,0.00182521,0.27,332797,10181644,216,1147,1363,2239
47407,56360,5606,0.00108175,0.13,2890346,41080023,9788,24663,34451,43670
66286,60115,21187,0.00041097,0.01,1637649,12737287,8075,71889,79964,29837
61276,28961,22176,0.00082487,0.05,1463858,32112662,9356,69619,78975,110381
20069,19576,1948,0.00034241,0.25,134524,9535615,153,1043,1196,2888
115408,19617,3765,0.00082185,0.15,1860650,11079231,228,19162,19390,49352
53586,21249,39581,0.00034241,0.005,389901,4205466,4684,45704,50388,7278
41674,75027,6344,0.00160539,0.07,5019641,33320412,15766,59855,75621,52410
130996,48900,7209,2.48E-05,0.17,159056,59936242,13258,24481,37739,16100
41579,19913,10607,0.00015297,0.13,126662,27461246,6340,12760,19100,12049
21436,5502,38938,0.00108175,0.05,127600,10713242,3094,16885,19979,17722
47573,2213,6765,4.34E-06,0.17,457,2545962,83,2466,2549,101
129756,95247,2211,0.00056263,0.1,6953499,21065464,6661,54339,61000,60622
111041,15879,3573,0.00082185,0.3,1449181,17025037,596,15530,16126,59261
9914,63011,23906,0.00163948,0.03,1024200,45191197,15538,46377,61915,36642
87793,9394,6423,0.00013363,0.01,110216,603499,118,6956,7074,548
40897,18462,1695,2.48E-05,0.25,18748,7825973,125,888,1013,648
123259,6608,17338,0.00019487,0.15,158741,17188163,1124,26968,28092,36501
139169,50831,2641,4.64E-06,0.001,32824,134287,604,4727,5331,22
19642,19667,7315,0.00296184,0.23,1144203,33090787,1561,10922,12483,25996
97955,48914,21194,0.00370564,0.005,17755499,5183567,8663,903099,911762,126598
100643,64937,16709,0.00047003,0.03,3071901,32552520,11792,135533,147325,122909
117262,73799,10245,0.00296184,0.0005,25631366,378061,7628,791750,799378,7930
117933,60451,3012,0.00370564,0.23,26418496,41882482,1969,261569,263538,223645
96004,42541,19107,0.00047003,0.03,1919688,24385410,8714,93694,102408,93993
59711,37498,4310,0.00163948,0.2,3670954,32330371,1639,38654,40293,51854
69965,5853,13059,0.00491597,0.3,2013205,22931883,387,47367,47754,151005
119797,12016,17048,0.00491597,0.27,7076516,55310101,1819,365249,367068,520992
37405,13971,26057,0.00018467,0.17,96513,61891574,13651,25620,39271,38840
100336,10247,12262,0.00082185,0.13,845004,16335662,1170,32353,33523,89785
110673,23404,964,0.02533638,0.3,65629120,6773426,156,141603,141759,160443
92956,66994,5871,1.65E-05,0.005,102817,1966844,2246,11316,13562,264
2653,29526,4482,0.00082185,0.15,64389,19853992,1237,2235,3472,1550
73711,24368,4502,0.00056263,0.17,1010621,18653076,1083,16190,17273,43103
25763,20047,13361,0.00056263,0.001,290596,267865,1698,10500,12198,217
148447,19635,7593,0.00182521,0.27,5320082,40254473,1728,153971,155699,238545
46402,25898,38804,8.43E-05,0.001,101298,1005002,4878,34471,39349,250
149041,70397,1237,8.43E-05,0.27,884381,23525377,934,3581,4515,16782
24795,38814,4461,0.00952101,0.23,9163024,39828337,1935,62205,64140,71725
86642,14999,19756,0.00860544,0.13,11183501,38524054,2034,479060,481094,420418
120304,40305,3610,0.00047003,0.0005,2279133,72766,1203,22463,23666,269
125885,94103,2299,0.00082185,0.25,9735815,54097605,1736,94670,96406,90875
86240,69658,3441,0.00041097,0.15,2468836,35956505,8389,17353,25742,49630
17227,15818,17195,0.00160539,0.25,437487,68004811,2235,37719,39954,50913
23562,6061,35414,2.48E-05,0.13,3546,27906984,1481,17322,18803,1370
16929,71763,4724,0.00056263,0.2,683540,67807137,15037,8175,23212,11746
137613,63865,500,0.00015297,0.27,1344412,8632991,320,2258,2578,8351
38545,4265,15337,0.00163948,0.01,269548,654184,532,10378,10910,2681
1014,22970,7673,0.00370564,0.15,86367,26439607,1643,3369,5012,1625
70405,723,3629,0.00018467,0.23,9404,603795,31,2217,2248,449
106631,87190,568,4.34E-06,0.15,40349,7429761,153,1066,1219,447
94888,48818,3062,0.00182521,0.13,8454879,19432930,1486,72267,73753,66198
9089,1669,1614,0.00163948,0.3,24885,808908,31,178,209,619
15872,5266,16465,0.00078778,0.2,65856,17343368,885,6951,7836,12796
17341,34082,5137,0.00018467,0.25,109149,43770615,2035,3604,5639,7416
146799,44538,14185,0.00031941,0.03,2088364,18953505,6901,93979,100880,78980
57026,5845,20610,0.02533638,0.005,8445476,602355,183,259531,259714,44907
81612,44542,16005,0.00047003,0.001,1708656,712896,3840,57372,61212,1718
11403,2996,26013,4.34E-06,0.27,148,21045549,798,10252,11050,193
17718,58381,25879,0.00015297,0.0005,158238,755437,7032,29141,36173,142
