lr,lc,rc,ld,rd,lnnz,rnnz,sp_smdm_todense,sp_smdm_multiply,sp_smdm,bz_smsm
19521,1340,954,0.00019487,0.3,5097,383879,27,153,180,99
640,5666,47743,0.00082185,0.13,2983,35170330,1852,1449,3301,1404
54015,11327,9316,0.00078778,0.05,482006,5276387,317,12028,12345,15625
31686,31628,45042,0.00160539,0.005,1608914,7123187,7939,108449,116388,26887
28864,60105,3188,0.00019487,0.0005,338078,95835,1370,4687,6057,59
12689,1955,47651,2.48E-05,0.23,616,21437334,1071,11535,12606,570
34840,8433,25300,2.09E-05,0.3,6135,64015735,1963,29374,31337,3882
12987,7224,3977,0.00034241,0.05,32126,1436675,87,857,944,569
47407,56360,5606,0.00108175,0.13,2890346,41080023,9788,24663,34451,43670
18337,67777,30925,0.00108175,0.001,1344487,2096037,9795,77058,86853,2804
48976,33788,10447,0.00491597,0.1,8134970,35300950,10235,151824,162059,135503
141635,56061,523,0.00047003,0.1,3732153,2936046,121,6336,6457,10037
31828,18914,31136,0.00182521,0.05,1098802,29446276,8487,62462,70949,102119
52746,85655,17607,0.00296184,0.001,13381693,1508188,9387,388152,397539,17716
52550,13393,1428,0.00182521,0.3,1284598,5737912,194,2802,2996,11243
8031,97579,2772,0.00056263,0.01,440926,2705620,1738,5243,6981,858
106292,9947,5967,0.00013363,0.17,141290,10091818,193,8469,8662,12952
87249,47593,1804,0.00056263,0.07,2336329,6013434,295,11750,12045,19636
70058,3503,3509,0.00047003,0.005,115372,61482,32,3154,3186,192
86961,60287,3099,0.00163948,0.15,8595337,28028418,1817,71594,73411,67462
16564,80932,5697,0.00019487,0.15,261250,69167756,15413,8694,24107,10297
126840,402,8738,0.01084252,0.1,554149,352093,30,16576,16606,26332
81900,86437,11023,0.00182521,0.03,12921133,28585405,12426,296844,309270,146689
91883,50589,10925,4.64E-06,0.0005,21568,276351,2899,13454,16353,28
43240,74887,3441,0.00056263,0.2,1821868,51546700,1970,11012,12982,26459
101590,33746,5906,0.00491597,0.23,16853781,45848461,2056,283133,285189,279761
48686,5235,19604,0.00370564,0.23,944632,23609110,1081,39671,40752,130118
120873,325,6323,4.34E-06,0.05,170,103037,21,4555,4576,15
12681,73737,1113,0.00952101,0.23,8903127,18883982,332,13577,13909,17404
109062,47990,1682,0.00056263,0.3,2944790,24220431,879,13002,13881,38506
43780,33719,20168,4.34E-06,0.03,6406,20402401,6812,17674,24486,447
74178,84288,11408,0.00860544,0.05,53804921,48082497,23402,1048610,1072012,355398
24804,47776,26284,0.00182521,0.0005,2163056,627891,5937,82094,88031,1644
