lr,lc,rc,ld,rd,lnnz,rnnz,lr*lc,lc*rc,lr*rc,lr*lc*rc,ld*rd,lr*rc*ld*rd,lr*lc*rc*ld*rd,sp_smdm,bz_smsm,bz_smdm
102784,27245,4137,0.00491597,0.05,13766890,5636049,2800350080,112712565,425217408,1.16E+13,0.000246,104517.8011,2847587490,152810,73614,351606
38018,17384,43359,0.00015297,0.05,101102,37689123,660904912,753752856,1648422462,2.87E+13,7.65E-06,12607.9592,2191767.627,41004,16334,51263
15810,58668,32337,0.00370564,0.03,3437345,56916445,927541080,1897147116,511247970,3.00E+13,0.000111,56835.02783,14449055454,158163,85489,618119
49561,3870,17020,0.00018467,0.13,35428,8564999,191801070,65867400,843528220,3.26E+12,2.40E-05,20250.66633,42199273.15,9850,7569,13711
61733,91624,10068,0.00182521,0.07,10323876,64579233,5656224392,922470432,621527844,5.69E+13,0.000128,79409.31853,51969995.72,201656,145195,556620
31912,92732,16510,0.00952101,5.00E-04,28175994,765514,2959263584,1531005320,526867120,4.89E+13,4.76E-06,2508.153559,2325860958,699037,12098,2385137
102606,22296,17877,0.00031941,0.13,730736,51817920,2287703376,398585592,1834287462,4.09E+13,4.15E-05,76165.66857,3265749512,54565,130726,109951
32660,791,4875,0.02533638,0.25,655158,965121,25834060,3856125,159217500,1.26E+11,0.00633,1008498.771,223362307.7,5282,17948,17169
55224,40875,21271,0.00491597,0.07,11097102,60864647,2257281000,869452125,1174669704,4.80E+13,0.000344,404224.8717,59009612972,400954,266075,1247153
45617,81712,21115,0.00082185,0.03,3063416,51761189,3727456304,1725348880,963202955,7.87E+13,2.47E-05,23748.25046,4527873096,109461,124622,365326
38715,92601,5737,0.01084252,0.13,38872170,69065258,3585047715,531251937,222107955,2.06E+13,0.00141,313067.2928,223002649,339288,207221,1162788
68384,4115,26540,0.00047003,0.15,132272,16382534,281400160,109212100,1814911360,7.47E+12,7.05E-05,127959.418,35103533.67,22793,43641,40043
133679,13487,7659,0.00082487,0.3,1487237,30993608,1802928673,103296933,1023847461,1.38E+13,0.000247,253362.3165,2619774799,42304,145519,88080
82573,29733,4200,0.00031941,0.23,784205,28723512,2455143009,124878600,346806600,1.03E+13,7.35E-05,25477.9041,32936283.6,18522,43640,24266
71606,34591,21999,0.00078778,0.01,1951313,7609810,2476923146,760967409,1575260394,5.45E+13,7.88E-06,12409.58633,10731500020,81227,35098,260394
109675,47492,3787,0.00013363,0.25,696053,44970395,5208685100,179852204,415339225,1.97E+13,3.34E-05,13875.44516,342665773.6,24226,44526,22877
49943,12079,14898,0.00082185,0.13,495814,23396199,603261497,179952942,744050814,8.99E+12,0.000107,79494.76099,36931431.46,23836,62287,47425
123847,68800,5675,0.00041097,0.005,3501757,1952208,8520673600,390440000,702831725,4.84E+13,2.05E-06,1444.21377,596171444.3,62630,8917,150304
149264,9700,6006,0.00160539,0.27,2324465,15732577,1447860800,58258200,896479584,8.70E+12,0.000433,388583.827,2373239744,43640,129514,107970
128402,19670,8608,0.00296184,0.17,7480805,28785233,2525667340,169319360,1105284416,2.17E+13,0.000504,556524.8511,3219659947,218170,231416,449390
69100,65584,13067,0.00160539,0.05,7275473,42851548,4531854400,856986128,902929700,5.92E+13,8.03E-05,72477.71555,950675699.4,182231,152259,535835
35900,98751,11317,0.00013363,0.01,473749,11175728,3545160900,1117565067,406280300,4.01E+13,1.34E-06,542.9123649,1608394168,29120,4171,44557
90585,78621,2855,0.00108175,0.3,7704212,67345454,7121883285,224462955,258620175,2.03E+13,0.000325,83928.71229,1099759882,79993,103174,139364
149386,83333,9310,0.00078778,0.05,9806981,38792325,12448783538,775830230,1390783660,1.16E+14,3.94E-05,54781.57758,9130226410,362932,211931,725007
20102,62240,2590,0.00160539,0.1,2008661,16121999,1251148480,161201600,52064180,3.24E+12,0.000161,8358.331393,520222545.9,7767,8727,29341
22079,2825,44824,0.00082487,0.25,51468,31667588,62373175,126627800,989669096,2.80E+12,0.000206,204087.0868,392051293.8,21282,44452,27092
119817,74992,3931,0.00082282,0.2,7393337,58973675,8985316464,294793552,471000627,3.53E+13,0.000165,77509.74718,3778197124,111017,121761,205712
44481,39207,10278,0.00296184,0.13,5165472,52389495,1743966567,402969546,457175718,1.79E+13,0.000385,176030.5727,53089466.65,79804,102648,279834
68763,22125,26334,0.00370564,0.05,5638018,29133526,1521381375,582639750,1810804842,4.01E+13,0.000185,335509.5427,7423148633,252697,233769,802561
100418,12095,14023,0.00047003,0.05,570886,8480872,1214555710,169608185,1408161614,1.70E+13,2.35E-05,33093.91017,80054168.7,27516,32241,65389
119502,42923,12868,0.00160539,0.01,8234812,5523508,5129384346,552333164,1537751736,6.60E+13,1.61E-05,24686.91259,15894545239,324399,74533,728253
57689,2332,17784,0.00041097,0.15,55290,6221159,134530748,41472288,1025941176,2.39E+12,6.16E-05,63244.65677,245810899.3,10413,11725,17240
100415,29721,17335,0.00078778,0.03,2351141,15457048,2984434215,515213535,1740694025,5.17E+13,2.36E-05,41138.51817,5298270894,96098,90347,276319
85947,30624,12307,0.00082487,0.15,2171142,56535345,2632040928,376889568,1057749729,3.24E+13,0.000124,130875.9028,13359812.16,73296,156999,165377
6527,4189,7228,0.02533638,0.17,692855,5147878,27341603,30278092,47177156,1.98E+11,0.00431,203200.7198,5007104.795,5480,7281,25803
69732,17582,11596,0.00860544,0.03,10551147,6117218,1226028024,203880872,808612272,1.42E+13,0.000258,208753.9317,15904683718,202003,103477,641712
131178,35577,11636,0.00108175,0.01,5048494,4139823,4666919706,413973972,1526387208,5.43E+13,1.08E-05,16511.69362,15860786148,189823,44507,433479
25996,6189,33062,0.00108175,0.27,174070,55256105,160889244,204620718,859479752,5.32E+12,0.000292,251030.3999,1150834922,31681,87979,39665
71807,58557,1556,0.00952101,0.3,40034631,27347839,4204802499,91114692,111731692,6.54E+12,0.00286,319139.5671,12458570419,103735,143526,333934
41888,38344,4847,0.00041097,0.2,660094,37174876,1606153472,185853368,203031136,7.79E+12,8.22E-05,16687.94119,3199412.085,20591,23879,20337
93555,83934,5580,0.00491597,0.13,38602638,60894478,7852445370,468351720,522036900,4.38E+13,0.000639,333621.3061,43080262626,527020,313388,1304262
7729,40698,31259,0.00082185,0.03,258528,38165936,314554842,1272178782,241600811,9.83E+12,2.47E-05,5956.788796,2181864514,27250,14739,44733
129672,12231,14785,0.00160539,0.27,2546340,48830564,1586018232,180835335,1917200520,2.34E+13,0.000433,831020.7266,2635166724,115658,308184,276422
92007,41389,7514,0.00019487,0.07,742091,21772230,3808077723,310996946,691340598,2.86E+13,1.36E-05,9430.507963,1672796975,24142,32473,53312
70138,18473,710,0.00952101,0.3,12336413,3939938,1295659274,13115830,49797980,9.20E+11,0.00286,142238.1197,87585492.82,13985,22367,46161
13872,7973,39026,0.00952101,0.01,1053184,3111982,110601456,311154298,541368672,4.32E+12,9.52E-05,51543.7654,9452044155,49412,23330,215000
147631,46041,3948,1.65E-05,0.23,112222,41808683,6797078871,181769868,582847188,2.68E+13,3.80E-06,2213.245627,132913098.1,21548,7833,16917
7591,29145,34707,0.00047003,0.03,103997,30347629,221239695,1011535515,263460837,7.68E+12,1.41E-05,3715.034916,469190334.8,20341,13794,34984
116673,50113,9555,0.00018467,0.13,1079755,62251618,5846834049,478829715,1114810515,5.59E+13,2.40E-05,26763.36751,1341192636,50745,121361,84081
119508,18884,15019,0.00370564,0.13,8363157,36873697,2256789072,283618796,1794890652,3.39E+13,0.000482,864658.4174,125601612,385854,343648,839769
71639,69020,22101,0.00163948,0.001,8106629,1525433,4944523780,1525411020,1583293539,1.09E+14,1.64E-06,2595.778091,23290878502,306079,13800,983362
35029,26333,8720,2.09E-05,0.2,19261,45930322,922418657,229623760,305452880,8.04E+12,4.18E-06,1275.571227,25192212.84,4046,3080,5602
72283,38321,5658,0.00182521,0.25,5055806,54214704,2769956843,216820218,408977214,1.57E+13,0.000456,186617.3252,286054500.7,70621,111067,156607
137096,99720,5422,0.00082487,0.01,11277055,5407128,13671213120,540681840,743334512,7.41E+13,8.25E-06,6131.543389,15285937669,219482,51203,454491
34428,4050,17710,0.00082282,0.25,114746,17934392,139433400,71725500,609719880,2.47E+12,0.000206,125422.4279,467323966.4,10716,30288,22828
64735,22344,20967,0.00182521,0.005,2640181,2342571,1446438840,468486648,1357298745,3.03E+13,9.13E-06,12386.77621,27677012.77,90822,20138,307063
108523,4051,1945,0.00163948,0.23,720856,1813190,439626673,7879195,211077235,8.55E+11,0.000377,79593.0882,420562956.9,4465,17533,11228
72301,12307,7195,2.48E-05,0.3,22095,26568249,889808407,88548865,520205695,6.40E+12,7.45E-06,3875.012222,1589659.181,13375,3705,11299
136198,47574,6718,2.48E-05,0.05,160888,15982381,6479483652,319602132,914978164,4.35E+13,1.24E-06,1135.945391,540414.6601,18592,4642,22550
44429,12415,7754,0.02533638,0.2,13975571,19253456,551586035,96265910,344502466,4.28E+12,0.00507,1745689.078,5418182476,170789,156355,548258
31919,16773,46752,0.00163948,0.05,877774,39210125,535377387,784171296,1492277088,2.50E+13,8.20E-05,122327.922,2051806236,76871,126595,244678
43016,84592,2317,0.01084252,0.05,39454542,9803126,3638809472,195999664,99668072,8.43E+12,0.000542,54032.6532,11883898519,140246,39482,466389
71577,75204,4993,2.48E-05,0.13,133659,48818347,5382876708,375493572,357383961,2.69E+13,3.23E-06,1153.599688,113449252.7,7098,7869,20421
36064,60483,2258,0.00491597,0.01,10723330,1366043,2181258912,136570614,81432512,4.93E+12,4.92E-05,4003.19786,1694877913,36739,10819,126101
146914,8667,7349,0.00160539,0.23,2044304,14650683,1273303638,63693783,1079670986,9.36E+12,0.000369,398657.391,75112252.34,44222,135992,112756
97195,22819,10704,0.00860544,0.23,19086898,56182516,2217892705,244254576,1040375280,2.37E+13,0.00198,2059164.021,30644389437,505289,513242,1224120
132779,10768,4155,0.00082185,0.15,1175160,6711962,1429764272,44741040,551696745,5.94E+12,0.000123,68011.79548,488234009.2,14824,47439,38618
89854,60028,4347,0.00034241,0.1,1846915,26094558,5393755912,260941716,390595338,2.34E+13,3.42E-05,13374.37497,240851094.2,27142,49650,55197
33120,44807,5074,0.02533638,0.03,37600311,6821513,1484007840,227350718,168050880,7.53E+12,0.00076,127734.0287,24801307361,282646,49575,975244
54851,60457,21502,0.00182521,0.01,6052755,13000006,3316126907,1299946414,1179406202,7.13E+13,1.83E-05,21526.63994,130143607.1,217639,87103,703382
96512,93866,5512,0.00370564,0.001,33570539,517398,9059195392,517389392,531974144,4.99E+13,3.71E-06,1971.304667,12952693871,462269,11783,1122381
147263,52223,12008,0.00108175,0.07,8319312,43899341,7690515649,627093784,1768334104,9.23E+13,7.57E-05,133902.6792,16982513352,381678,276261,757553
92432,73218,3544,2.09E-05,0.17,141310,44123062,6767686176,259484592,327579008,2.40E+13,3.55E-06,1162.774447,500800.1144,21843,16863,8372
31953,5391,40318,0.00041097,0.13,70802,28259451,172258623,217354338,1288281054,6.95E+12,5.34E-05,68827.83242,142711863.3,24943,29286,33899
83333,66403,5566,0.00082282,0.05,4553136,18480406,5533561199,369599098,463831478,3.08E+13,4.11E-05,19082.49084,1267134639,60880,63234,160464
14725,37683,36266,0.00056263,0.05,312220,68332098,554882175,1366611678,534016850,2.01E+13,2.81E-05,15022.69502,113220043.3,32997,34102,77559
81358,78564,546,0.00370564,0.15,23686039,6442835,6391809912,42895944,44421468,3.49E+12,0.000556,24691.4953,1681214285,28816,21510,76617
128902,92142,2142,0.00019487,0.13,2314542,25661548,11877288084,197368164,276108084,2.54E+13,2.53E-05,6994.673703,842811908.7,24508,36503,40017
60403,5906,3670,0.00082282,0.17,293582,3685821,356740118,21675020,221679010,1.31E+12,0.00014,31008.32691,323179727.2,4008,11939,8805
41775,5755,21336,0.02533638,0.23,6092211,28245965,240415125,122788680,891311400,5.13E+12,0.00583,5193998.996,16895175429,195728,259115,660285
48470,21504,4598,0.00108175,0.13,1127569,12855528,1042298880,98875392,222865060,4.79E+12,0.000141,31340.95623,1296069082,11793,27245,29935
135497,9897,9753,0.00056263,0.25,754532,24132602,1341013809,96525441,1321502241,1.31E+13,0.000141,185879.2015,956616157.6,32013,110188,63619
99695,31154,1894,0.00056263,0.15,1747533,8851588,3105898030,59005676,188822330,5.88E+12,8.44E-05,15935.56613,430262410.2,9337,22355,23348
131378,88955,2286,8.43E-05,0.2,985079,40682873,11686729990,203351130,300330108,2.67E+13,1.69E-05,5062.964961,157631616.8,23386,26372,20694
42366,38497,16891,0.00860544,0.07,14035659,45519601,1630963902,650252827,715604106,2.75E+13,0.000602,431066.1739,23706792136,379073,209350,1216516
24395,21128,26253,0.00370564,0.001,1910044,554711,515417560,554673384,640441935,1.35E+13,3.71E-06,2373.247252,25070983.97,65146,3025,269261
121881,29653,9308,0.00041097,0.17,1485355,46923404,3614137293,276010124,1134468348,3.36E+13,6.99E-05,79259.51769,1797274836,51411,144229,105452
113860,27761,14604,0.00108175,0.13,3419386,52708816,3160867460,405421644,1662811440,4.62E+13,0.000141,233837.0158,49934995.35,147933,251522,344743
69979,68546,3043,0.00047003,0.1,2254655,20858861,4796780534,208585478,212946097,1.46E+13,4.70E-05,10009.1054,205825241.6,12304,36321,41229
19491,81315,1477,0.00163948,0.03,2598486,3604274,1584910665,120102255,28788207,2.34E+12,4.92E-05,1415.930688,268651609.2,6003,3635,21594
79507,74334,5432,2.09E-05,0.07,123403,28266480,5910073338,403782288,431882024,3.21E+13,1.46E-06,631.2387663,154173936.6,18370,4188,22267
12206,7474,9629,0.00370564,0.23,338104,16555268,91227644,71967146,117531574,8.78E+11,0.000852,100171.8314,553375328.6,4463,13562,18245
138453,75000,10795,8.43E-05,0.05,875276,40483038,10383975000,809625000,1494600135,1.12E+14,4.21E-06,6298.992269,1228303492,48827,47263,102548
32824,52078,1674,0.00182521,0.13,3120041,11334699,1709408272,87178572,54947376,2.86E+12,0.000237,13037.76502,26114643.33,7860,9309,28228
18159,83039,7073,0.00056263,0.01,848422,5873684,1507905201,587334847,128438607,1.07E+13,5.63E-06,722.6341346,60006815.9,14597,4499,39817
53340,59301,6367,0.00370564,0.005,11721400,1887871,3163115340,377569467,339615780,2.01E+13,1.85E-05,6292.469095,746299419.6,123723,23682,397531
15815,85187,24778,0.00952101,0.01,12827697,21108576,1347232405,2110763486,391864070,3.34E+13,9.52E-05,37309.41729,158913866.5,436791,69142,1648487
45995,54413,12471,0.00952101,0.01,23829012,6786163,2502725935,678584523,573603645,3.12E+13,9.52E-05,54612.8604,38631444449,458892,77954,1533202
92822,1831,22544,0.00370564,0.13,630133,5368993,169957082,41278064,2092579168,3.83E+12,0.000482,1008064.859,3549551455,37091,107754,97672
83163,14174,14037,0.00182521,0.25,2151639,49744959,1178752362,198960438,1167359031,1.65E+13,0.000456,532668.8442,7550048198,73757,197935,181070
125362,7478,3447,0.02533638,0.25,23753714,6445724,937457036,25776666,432122814,3.23E+12,0.00633,2737106.956,22105532679,195685,218988,205366
56839,2877,33754,0.00296184,0.27,484368,26221732,163525803,97110258,1918543606,5.52E+12,8.00E-04,1534253.182,16348320.02,44390,186764,102636
23901,96813,1845,0.00047003,0.23,1087659,41086441,2313927513,178619985,44097345,4.27E+12,0.000108,4767.227266,461529573.3,4628,7263,13051
142530,35326,8124,0.00041097,0.23,2069269,66008367,5035014780,286988424,1157913720,4.09E+13,9.45E-05,109449.5943,840525297.8,69588,174590,131278
30329,16642,17736,0.02533638,0.05,12788303,14758482,504735218,295162512,537915144,8.95E+12,0.00127,681441.1248,61238933275,334803,111391,1143968
56141,83029,2382,0.01084252,0.27,50541517,53408952,4661331089,197775078,133727862,1.11E+13,0.00293,391485.6949,36116295295,186856,225237,615666
32537,12527,12599,0.00015297,0.3,62353,47354227,407590999,157827673,409933663,5.14E+12,4.59E-05,18812.26573,196384377.3,21785,15075,9062
65055,66065,2145,0.00047003,0.25,2020147,35441589,4297858575,141709425,139542975,9.22E+12,0.000118,16397.34613,216658134.5,7723,21796,27301
54522,98968,11916,0.00491597,0.005,26526417,5896957,5395933296,1179302688,649684152,6.43E+13,2.46E-05,15969.139,47413012467,510774,82022,1645339
78453,12406,22122,0.00018467,0.15,179750,41170045,973287918,274445532,1735537266,2.15E+13,2.77E-05,48075.25004,3976143.68,28713,53659,55918
41602,70544,21251,0.00082185,0.01,2411978,14991852,2934771488,1499130544,884084102,6.24E+13,8.22E-06,7265.845192,8713550315,89378,40154,290647
58834,6003,14521,0.00860544,0.17,3039440,14819867,353180502,87169563,854328514,5.13E+12,0.00146,1249818.37,6619993834,69717,120379,234240
22533,7498,34757,0.00082487,0.15,139381,39096417,168952434,260607986,783179481,5.87E+12,0.000124,96903.18877,1210966849,26212,56453,41792
38778,98979,839,0.00952101,0.25,36544847,20776027,3838207662,83043381,32534742,3.22E+12,0.00238,77440.90098,3985811928,46413,50067,156666
34534,56910,9942,0.00078778,0.1,1548295,56585233,1965329940,565799220,343337028,1.95E+13,7.88E-05,27047.40439,2308901676,26283,54581,89472
74175,11408,6014,8.43E-05,0.27,71331,18527566,846188400,68607712,446088450,5.09E+12,2.28E-05,10152.21477,214474.9372,8062,7919,11145
2079,67327,14202,0.00108175,0.07,151437,66936232,139972833,956178054,29525958,1.99E+12,7.57E-05,2235.779355,580609221.2,15531,5053,24588
46168,2069,26952,0.00108175,0.27,103340,15057930,95521592,55763688,1244319936,2.57E+12,0.000292,363431.6345,556992631,15637,48579,27762
43631,9940,14781,0.00160539,0.2,696268,29387534,433692140,146923140,644909811,6.41E+12,0.000321,207066.3523,1749503611,27841,87437,60379
134749,18799,15045,0.00019487,0.17,493651,48085605,2533146451,282830955,2027298705,3.81E+13,3.31E-05,67160.14877,3713363.637,38510,110752,79031
51008,40865,26867,0.00034241,0.03,713751,32938618,2084441920,1097919955,1370431936,5.60E+13,1.03E-05,14077.48798,958794243.6,56228,61818,140603
71634,62555,7129,0.00370564,0.05,16605643,22299523,4481064870,445954595,510678786,3.19E+13,0.000185,94619.58683,17756784762,209154,113888,628784
54380,14961,17557,0.00296184,0.2,2409844,52539011,813579180,262670277,954749660,1.43E+13,0.000592,565563.1466,8461390236,83110,169717,228736
54541,85746,2096,0.00163948,0.2,7667454,35961934,4676672586,179723616,114317936,9.80E+12,0.000328,37484.39394,3696257369,26428,38811,87795
146360,39852,632,0.00952101,0.07,55534478,1764619,5832738720,25186464,92499520,3.69E+12,0.000666,61648.21984,35097212.25,113361,32861,242552
49834,71891,18160,0.00163948,5.00E-04,5873715,652806,3582616094,1305540560,904985440,6.51E+13,8.20E-07,741.8527646,13866459646,177081,3200,580084
51484,5311,9279,0.00160539,0.13,438986,6407246,273431524,49280769,477720036,2.54E+12,0.000209,99700.50592,936824299.9,10428,32368,26567
24593,46011,4031,0.00031941,0.23,361434,42662200,1131548523,185470341,99134383,4.56E+12,7.35E-05,7282.838053,145691592,4363,12138,11269
43652,56343,2689,0.00160539,0.1,3948565,15150888,2459484636,151506327,117380228,6.61E+12,0.000161,18844.10442,10617333.75,16630,25058,59011
122822,17565,8972,0.00108175,0.13,2333783,20488267,2157368430,157593180,1101958984,1.94E+13,0.000141,154965.737,10469127.58,59896,135236,151498
134287,60579,4184,4.34E-06,0.27,35306,68437961,8134972173,253462536,561856808,3.40E+13,1.17E-06,658.3838076,10340356.62,30905,4145,22508
28730,45507,2180,0.00078778,0.15,1029991,14885395,1307416110,99205260,62631400,2.85E+12,0.000118,7400.964644,67359139.61,4410,8010,13212
45704,61543,18066,0.00182521,0.03,5134022,33356039,2812761272,1111835838,825688464,5.08E+13,5.48E-05,45211.64524,15767274937,159275,118652,510783
49185,43666,486,0.00952101,0.17,20449061,3610605,2147712210,21221676,23903910,1.04E+12,0.00162,38690.19225,2683237661,15038,13574,51306
96199,5378,12183,0.00019487,0.27,100820,17691406,517358222,65520174,1171992417,6.30E+12,5.26E-05,61664.26382,245652156.2,14546,25294,25269
8788,25265,12690,0.00296184,0.2,657664,64123914,222028820,320612850,111519720,2.82E+12,0.000592,66060.7135,250353589,12688,21173,71759
106144,74480,14070,2.09E-05,0.03,165070,31439033,7905605120,1047933600,1493446080,1.11E+14,6.26E-07,935.4946245,116126066.1,39126,6409,51685
18680,87174,3927,0.00952101,0.05,15504384,17116948,1628410320,342332298,73356360,6.39E+12,0.000476,34921.33186,4261925057,84930,29575,313111
76033,50427,6076,2.48E-05,0.07,95203,21449290,3834116091,306394452,461976508,2.33E+13,1.74E-06,802.9613686,5784418.99,16061,3636,18472
41286,39691,34462,0.00952101,0.001,15602380,1367866,1638682626,1367831242,1422798132,5.65E+13,9.52E-06,13546.47524,268836574.4,816803,37171,2768190
39516,61098,35075,0.00182521,5.00E-04,4406785,1071524,2414348568,2143012350,1386023700,8.47E+13,9.13E-07,1264.892159,10819533356,240340,6389,833598
16356,33012,9405,0.00034241,0.07,184887,21734340,539944272,310477860,153828180,5.08E+12,2.40E-05,3687.061498,226046366.3,6737,7905,13892
69755,24013,20871,0.00034241,0.13,573564,65156124,1675026815,501175323,1455856605,3.50E+13,4.45E-05,64804.98182,1556162028,54110,122320,105185
84482,53686,3247,0.00082185,0.13,3727535,22667900,4535500652,174318442,274313054,1.47E+13,0.000107,29307.74385,363095892.9,35060,48268,75572
7027,41925,49135,0.00056263,0.03,165768,61800676,294606975,2059984875,345271645,1.45E+13,1.69E-05,5827.805569,2198976736,40074,16070,63017
87032,15784,6916,2.48E-05,0.27,34109,29475211,1373713088,109162144,601913312,9.50E+12,6.70E-06,4035.287035,58974972.74,15942,4822,13113
19523,2161,22899,0.00160539,0.25,67764,12377012,42189203,49484739,447057177,9.66E+11,0.000401,179425.2803,15509521.23,7471,22328,14269
35484,54417,33427,0.00078778,0.01,1521184,18190536,1930932828,1818997059,1186123668,6.45E+13,7.88E-06,9344.045032,508474898.5,94304,43867,295223
93721,84969,13935,0.00370564,0.01,29509586,11841044,7963379649,1184043015,1306002135,1.11E+14,3.71E-05,48395.73752,205606871,995709,173901,2482733
28756,64372,2208,0.00047003,0.23,870090,32691186,1851081232,142133376,63493248,4.09E+12,0.000108,6864.058212,192110067.5,4398,8658,12997
53016,27075,15174,1.65E-05,0.1,23699,41084764,1435408200,410836050,804464784,2.18E+13,1.65E-06,1328.171358,25172167.67,24172,3470,29229
83045,33237,6841,8.43E-05,0.07,232663,15917678,2760166665,227374317,568110845,1.89E+13,5.90E-06,3352.024419,795794.54,14823,12690,22079
56912,12215,18061,0.00078778,0.17,547674,37505732,695180080,220615115,1027887632,1.26E+13,0.000134,137657.3842,4945543.964,35974,105368,64978
17359,10291,21825,0.00078778,0.25,140741,56153438,178641469,224601075,378860175,3.90E+12,0.000197,74614.61717,614287220.2,18842,44212,21169
99505,79051,581,0.00041097,0.25,3232691,11495960,7865969755,45928631,57812405,4.57E+12,0.000103,5939.791021,1878185.68,4893,10940,13844
66033,67813,18550,0.01084252,0.005,48552136,6289866,4477895829,1257931150,1224912150,8.31E+13,5.42E-05,66405.67242,4503167864,1453712,169896,4777338
45640,82059,21251,0.00034241,0.005,1282408,8719610,3745172760,1743835809,969895640,7.96E+13,1.71E-06,1660.50983,1907636866,64687,13476,183623
41666,58649,7960,0.00013363,0.07,326550,32683076,2443669234,466846040,331661360,1.95E+13,9.35E-06,3102.393528,649829564.3,23198,13612,30655
73716,7145,28188,1.65E-05,0.3,8696,60430444,526700820,201403260,2077906608,1.48E+13,4.95E-06,10291.87143,66181879.23,36015,5623,32181
110887,16442,13680,0.00047003,0.27,857005,60736995,1823204054,224926560,1516934160,2.49E+13,0.000127,192511.2321,2344644206,54230,187144,92654
44348,10834,4056,0.01084252,0.2,5209568,8789129,480466232,43942704,179875488,1.95E+12,0.00217,390060.7152,4859805457,34582,42407,111574
66091,5509,12057,0.00108175,0.23,393919,15280318,364095319,66422013,796859187,4.39E+12,0.000249,198260.5579,712315704.3,15794,61641,35198
4861,8927,17412,0.00491597,0.05,213337,7772530,43394147,155436924,84639732,7.56E+11,0.000246,20804.31917,1114320943,5995,7535,22090
49183,1613,7397,0.00082487,0.3,65447,3580167,79332179,11931361,363806651,5.87E+11,0.000247,90027.95766,4840503.19,4125,9206,6777
36903,66045,14382,0.00082487,0.01,2010477,9498973,2437258635,949859190,530738946,3.51E+13,8.25E-06,4377.906344,2891388245,53461,22316,169945
130781,35733,5441,0.00370564,0.1,17317361,19443144,4673197473,194423253,711579421,2.54E+13,0.000371,263685.7166,18844563420,326899,186570,659805
144933,68504,10284,0.00082185,0.005,8159860,3522835,9928490232,704495136,1490490972,1.02E+14,4.11E-06,6124.800027,12587199031,318293,33481,658566
116663,58064,11449,0.00163948,0.1,11105728,66479354,6773920432,664774736,1335674687,7.76E+13,0.000164,218981.1936,25429848049,406905,315838,870537
140117,9051,2663,0.00952101,0.27,12075877,6509660,1268198967,24102813,373131571,3.38E+12,0.00257,959199.1431,8681711444,102567,113502,225111
40625,2151,31729,0.00491597,0.27,429697,18432498,87384375,68249079,1288990625,2.77E+12,0.00133,1710892.596,6815055.506,28954,130044,83335
54189,97369,4138,0.01084252,5.00E-04,57209818,201502,5276328741,402912922,224234082,2.18E+13,5.42E-06,1215.631259,54447808044,367051,17802,1238983
14610,38436,5981,0.00296184,0.23,1663287,52882479,561549960,229885716,87382410,3.36E+12,0.000681,59526.92496,99477256,13824,22611,65382
93824,96479,2950,0.00015297,0.13,1384710,37011967,9052045696,284613050,276780800,2.67E+13,1.99E-05,5504.090667,4084839.719,11110,37338,32159
122610,45362,13756,0.00078778,0.001,4381597,624027,5561834820,623999672,1686623160,7.65E+13,7.88E-07,1328.687993,60271944.74,183985,3740,446470
102020,19512,3017,0.00491597,0.005,9786286,294417,1990614240,58867704,307794340,6.01E+12,2.46E-05,7565.538708,8857127476,76812,11369,189370
104538,13725,9976,0.00041097,0.3,589674,41081323,1434784050,136920600,1042871088,1.43E+13,0.000123,128576.6193,5882380.333,31932,107425,48437
85801,54401,12782,0.00082282,0.001,3840724,695376,4667660201,695353582,1096708382,5.97E+13,8.23E-07,902.3935909,12272778434,107634,3472,315092
59095,8170,33349,0.00370564,0.25,1789346,68125168,482806150,272461330,1970759155,1.61E+13,0.000926,1825730.989,14916222178,116854,324273,335024
59334,82047,1677,0.00041097,0.25,2000703,34403642,4868176698,137592819,99503118,8.16E+12,0.000103,10223.1991,167756563.3,6458,17854,20381
69875,43105,3489,0.00018467,0.3,556230,45123735,3011961875,150393345,243793875,1.05E+13,5.54E-05,13506.42447,252284251.6,21887,28433,14403
18793,35076,11349,0.00296184,0.13,1952510,51752957,659183268,398077524,213281757,7.48E+12,0.000385,82121.83709,664732051.8,29938,36826,121774
73823,35344,10290,0.00163948,0.03,4277782,10911460,2609200112,363689760,759638670,2.68E+13,4.92E-05,37362.3722,44017856.1,82225,76391,250988
11152,63633,27722,0.00860544,0.001,6107273,1764112,709635216,1764034026,309155744,1.97E+13,8.61E-06,2660.421206,25393587387,237426,12494,904393
66398,8271,22634,0.00491597,0.15,2700016,28083894,549177858,187205814,1502852332,1.24E+13,0.000737,1108196.547,10388012790,108193,222209,340136
34772,46096,6117,0.00160539,0.17,2573235,47941569,1602850112,281969232,212700324,9.80E+12,0.000273,58049.38543,787013079.7,41827,35900,87419
49908,38552,25815,0.00952101,0.05,18319238,49763188,1924053216,995219880,1288375020,4.97E+13,0.000476,613331.5725,1.42E+11,758285,304693,2523708
82568,693,21690,0.00047003,0.3,26933,4515774,57219624,15031170,1790899920,1.24E+12,0.000141,252533.0068,175005373.7,14213,10975,20068
88021,5833,7747,0.02533638,0.13,13008829,5874794,513426493,45188251,681898687,3.98E+12,0.00329,2245989.753,503879162.7,192252,172695,557272
47934,14916,20271,0.00160539,0.005,1147900,1511975,714983544,302362236,971670114,1.45E+13,8.03E-06,7799.547422,23267609.87,39600,8514,135931
