lr,lc,rc,ld,rd,lnnz,rnnz,sp_smdm_todense,sp_smdm_multiply,sp_smdm,bz_smsm
74870,36072,27484,0.00082282,0.07,2222250,69401615,17391,136261,153652,251642
123079,89487,5142,0.00491597,0.15,54145161,69023104,3114,915382,918496,501432
47933,76601,10278,0.00056263,0.005,2065877,3936721,4378,41818,46196,9540
21438,64521,24446,0.00013363,0.01,184842,15773406,9764,38282,48046,3664
11997,68920,18790,0.00056263,0.005,465228,6475064,6710,28937,35647,3141
33223,49856,17185,0.00860544,0.005,14254281,4284120,6895,372784,379679,62475
77801,96142,3666,0.00182521,0.15,13652736,52871746,2475,121408,123883,103930
42186,10950,14594,0.02533638,0.27,11704800,43152468,1776,265798,267574,321890
32673,39568,49151,0.00031941,0.005,412947,9724260,10292,62700,72992,7110
143714,22980,12572,1.65E-05,0.2,54526,57785245,2254,43715,45969,11312
93688,68661,1699,0.00491597,0.03,31623603,3500534,267,132079,132346,32200
86135,93982,1850,0.00163948,0.25,13271960,43475914,1786,57523,59309,74614
137014,11631,9552,0.00160539,0.15,2558512,16666296,1097,70902,71999,155939
95301,80545,1698,0.00860544,0.17,66056619,23258728,1615,276263,277878,178657
129193,32001,2580,0.00160539,0.005,6637235,412842,128,56737,56865,7359
91043,58971,20801,0.00019487,0.005,1046259,6133639,6685,61731,68416,10252
72890,27850,27190,2.09E-05,0.03,42386,22717755,7593,33305,40898,3124
82840,10157,19741,0.00082185,0.05,691514,10025733,1758,36722,38480,50175
96949,81327,14697,0.00160539,5.00E-04,12657865,597650,7227,462071,469298,5323
60693,58579,16756,0.00182521,5.00E-04,6489279,490778,5402,183805,189207,3489
71664,10810,29819,8.43E-05,0.2,65301,64471618,14107,33977,48084,48612
29238,38008,8068,0.00082282,0.05,914412,15333951,4305,18878,23183,25322
28673,37852,8958,0.00078778,0.07,855029,23738532,5980,22907,28887,35243
70936,12075,11426,0.01084252,0.05,9287952,6899502,332,171191,171523,114664
68119,63842,3655,0.00160539,0.13,6981771,30341284,8365,43088,51453,62735
94279,87168,2025,0.00108175,0.13,8889986,22954618,1059,51892,52951,44575
48933,34598,25335,0.00013363,0.07,226243,61360965,14809,51198,66007,42092
126403,24422,11234,0.00491597,5.00E-04,15176022,137190,3631,520835,524466,3897
82427,71610,25398,0.00160539,0.01,9476046,18187884,13193,485394,498587,152433
42738,34811,33201,0.00108175,0.03,1609436,34674352,11770,97287,109057,105966
54984,83377,6102,0.00034241,0.13,1569776,66141241,15104,18890,33994,56188
16371,15104,13267,0.00160539,0.25,396980,50101280,2177,28625,30802,38543
38606,87918,4883,0.00491597,0.005,16685899,2146730,5099,129739,134838,20147
52088,15022,17838,0.00041097,0.03,321591,8039611,2755,19794,22549,14160
66429,32330,13784,0.00047003,0.15,1009475,66849248,3029,52609,55638,123947
117618,10808,992,0.00108175,0.13,1375257,1394957,49,3975,4024,10514
66514,4151,7842,0.00182521,0.25,504027,8140384,128,10839,10967,49672
133625,11526,13352,0.00491597,0.25,7571851,38478673,1801,329594,331395,426845
100514,35548,10445,0.00182521,0.15,6521707,55698280,14215,192807,207022,233497
90087,69439,2220,0.00018467,0.2,1155221,30836400,1520,7314,8834,22565
114462,63098,14564,0.00860544,0.005,62151931,4595101,14945,2535530,2550475,208736
53373,79021,8062,0.00047003,0.01,1982397,6371423,4352,33177,37529,14101
62466,4438,32038,0.00108175,0.13,299930,18486882,1269,33532,34801,84903
95597,13088,12262,0.00056263,0.23,703966,36915078,1536,36852,38388,114984
26933,53755,4812,0.00296184,0.17,4288244,43978008,10699,28233,38932,46048
21709,41970,48083,0.00082185,0.005,748834,10090381,10862,74650,85512,12222
75500,14319,14792,0.00108175,0.005,1169559,1059132,1510,33900,35410,6736
91142,12972,5935,0.00860544,0.25,10174449,19249592,430,138703,139133,185823
119981,16464,15334,0.00491597,0.23,9711217,58070574,1899,458290,460189,531187
114594,84115,1038,0.00034241,0.03,3300535,2619409,203,11110,11313,7428
45023,76206,8429,0.00860544,0.005,29525732,3211823,8265,364490,372755,45563
57831,40216,14699,0.00034241,0.07,796374,41381005,10158,42776,52934,63241
87996,78232,2474,0.00015297,0.27,1053073,52257739,2226,26646,28872,26724
143769,831,14638,0.00056263,0.3,67259,3651449,63,17163,17226,19677
109062,5263,9675,0.00047003,0.3,269817,15277662,210,14660,14870,55539
82627,55397,7160,0.00491597,0.05,22502235,19832457,9522,317837,327359,133713
27251,27654,2344,0.00182521,0.2,1375507,12964342,629,4463,5092,10235
16002,44523,28106,0.00082185,0.03,585545,37542424,12521,35088,47609,34778
142828,3260,12642,0.00296184,0.23,1379176,9479640,290,47136,47426,158105
45950,9687,41068,0.00034241,0.15,152428,59680999,13063,46008,59071,95317
7102,52391,13348,0.00082185,0.07,305834,48953765,11827,15396,27223,10178
117473,19911,12853,0.00047003,0.17,1099416,43509121,1910,52321,54231,158593
55589,12127,32021,2.48E-05,0.1,16738,38832786,9084,31207,40291,3854
74391,16007,7946,0.00296184,0.27,3526935,34342785,1259,58322,59581,134031
104630,9380,10427,0.02533638,0.15,24867579,14672396,331,565623,565954,341557
54758,12540,25519,2.48E-05,0.13,17051,41604103,9199,28312,37511,4272
147112,7137,7651,0.00082282,0.17,863924,9283280,177,22805,22982,75155
143793,94530,4731,0.00082487,0.13,11212368,58149374,15803,191913,207716,162516
12794,30404,11169,0.00491597,0.005,1912423,1698029,2360,28248,30608,7137
41716,1528,48939,0.00296184,0.15,188905,11223410,224,28094,28318,81853
110126,57098,2512,0.00952101,0.23,59868882,32993807,1363,397091,398454,322569
18148,18364,19419,0.00056263,0.17,187516,60629063,2642,34713,37355,40646
40195,24102,23034,0.00952101,0.1,9224040,55518603,15112,334053,349165,235711
16566,5053,30020,0.00082487,0.05,69054,7585169,1301,9303,10604,8108
42216,29401,12661,0.00182521,0.07,2265511,26059241,6920,51489,58409,73700
7063,59916,4350,0.00370564,0.23,1568345,59946608,13566,10452,24018,13803
39523,49021,420,0.00952101,0.3,18446961,6189340,90,11588,11678,15018
59727,21613,3717,0.00018467,0.2,238399,16068081,735,6688,7423,11422
76453,4896,13464,0.00296184,0.3,1108729,19777828,254,31597,31851,132734
117355,60103,17382,0.00108175,0.01,7630172,10447266,7862,402044,409906,99940
22975,2381,40471,0.00056263,0.2,30779,19273426,351,12276,12627,16051
110231,10373,2591,0.00108175,0.23,1237009,6183070,104,9199,9303,30265
77644,42191,6829,0.00082185,0.1,2692352,28816240,7308,32064,39372,79089
68600,7338,28713,0.00108175,0.3,544610,63218078,1878,65269,67147,213241
33699,35145,10559,0.00034241,0.17,405551,63091417,13909,10563,24472,45367
18458,7585,7211,0.00296184,0.13,414729,7111664,167,4401,4568,14536
105512,17486,14266,0.00034241,0.25,631755,62369043,1977,46866,48843,155289
41773,25567,33592,0.00491597,0.005,5250507,4294467,5307,270026,275333,54589
89709,77798,10540,0.00860544,0.005,60059627,4100339,14065,1428584,1442649,129761
69350,66165,24872,0.01084252,0.005,49752332,8228563,16882,1990662,2007544,224541
71370,29843,4520,0.00952101,0.1,20279199,13490858,1083,162903,163986,109000
49777,36994,13170,0.00082487,0.07,1518990,34105783,8714,43302,52016,81733
124279,58082,2980,0.00182521,0.13,13175139,22507337,1586,140587,142173,101269
7128,53948,5382,0.00370564,0.03,1425149,8712135,3039,11726,14765,5368
110918,77937,287,0.00370564,0.3,32034001,6729845,95,25870,25965,28751
69289,39490,997,0.00860544,0.01,23546945,394054,79,39731,39810,7777
88522,83673,11253,0.00031941,0.005,2365859,4708172,5008,65857,70865,12608
22891,26710,6186,0.00182521,0.2,1116029,33050967,1524,10047,11571,23093
56308,63527,3129,2.09E-05,0.25,74690,49705772,2069,3335,5404,4850
33450,68388,6257,2.48E-05,0.1,56802,42795102,10156,5734,15890,3603
103856,3453,7023,0.00018467,0.25,66239,6064228,145,7371,7516,9709
145137,20818,863,0.00182521,0.17,5514892,3055598,109,16718,16827,23352
11952,74935,8091,0.00952101,0.005,8527475,3031693,4637,94930,99567,10416
36936,6590,2715,0.02533638,0.25,6167237,4474496,131,24347,24478,32803
36886,1104,36185,0.00047003,0.15,19148,5994766,227,12233,12460,8372
68608,37745,6975,0.00108175,0.13,2801386,34226457,8483,32959,41442,76599
14650,69733,5863,0.00952101,0.07,9727138,28621998,9368,80707,90075,37847
35337,40896,3533,0.00034241,0.17,494847,24566824,1385,4402,5787,19852
25995,9051,12183,8.43E-05,0.3,19833,33083781,1205,12506,13711,4889
114912,19521,9190,0.00013363,0.27,299762,48442173,2115,25965,28080,60091
81165,17642,17014,0.02533638,5.00E-04,36281731,150088,7902,1074898,1082800,12663
51516,2445,32346,0.00163948,0.2,206540,15820150,791,23502,24293,80163
51851,42871,2236,0.00370564,0.27,8237471,25889428,1028,29105,30133,46592
78317,2304,19474,0.01084252,0.3,1956645,13461883,424,64871,65295,197538
102293,92149,15717,0.00031941,0.03,3010847,43449860,15523,139045,154568,117930
39842,1425,32746,0.01084252,0.3,615624,13999723,505,35894,36399,152135
23399,92273,11825,0.00491597,0.05,10614466,54558606,16977,207179,224156,95641
78524,34189,1356,0.02533638,0.27,68020463,12526240,329,156229,156558,188039
74122,41736,4434,0.00182521,0.07,5646540,12956914,5082,49504,54586,51100
64549,12156,3544,0.00082185,0.27,644906,11632615,168,7491,7659,25247
38096,79519,12287,0.00296184,5.00E-04,8972688,488551,5520,177918,183438,3692
149249,28237,4499,1.65E-05,0.25,69581,31763777,1320,17961,19281,5847
146971,24597,2151,0.00108175,0.23,3910608,12169905,558,32406,32964,54953
37191,79610,13695,2.48E-05,0.05,73518,54513619,15035,16678,31713,5590
43956,73655,18027,1.65E-05,0.03,53453,39834529,13004,20290,33294,3049
36175,27555,49444,0.00860544,0.05,8578138,68124160,20468,665320,685788,314825
82834,27528,11551,0.00370564,0.07,8450081,22259394,7439,201286,208725,169476
70521,19135,12614,0.00370564,0.2,5000685,48278074,11667,113380,125047,222126
83451,63753,17257,8.43E-05,0.01,448446,11002092,6958,40558,47516,6454
140937,17416,2260,0.00108175,0.01,2655309,393700,86,19156,19242,4033
112408,39653,3825,0.00013363,0.03,595644,4550693,1761,10558,12319,5447
98800,40382,2182,0.00370564,0.23,14784635,20269144,355,79983,80338,78570
145900,29249,749,0.00082487,0.1,3520111,2193534,78,9352,9430,14734
51088,4313,38837,2.48E-05,0.25,5471,41877684,1909,29194,31103,3839
83689,6552,20717,0.00078778,0.25,432003,33938337,1425,37481,38906,142649
78857,9775,6845,0.02533638,0.15,19530045,10037439,625,223636,224261,205157
122798,80676,2614,0.00031941,0.25,3164380,52737410,1712,45809,47521,67362
89328,58272,4475,0.00296184,0.005,15417465,1304133,3962,157031,160993,24984
62017,15100,12497,0.00860544,0.005,8058934,943624,2342,163160,165502,32038
137649,41214,3684,0.00952101,0.3,54014637,45552213,1558,635772,637330,566427
95026,34277,7110,0.00082282,0.07,2680162,17061553,4883,48372,53255,79110
42629,10613,23673,0.00296184,0.005,1340071,1256277,1774,48493,50267,11341
94870,79073,1688,0.00182521,0.17,13692307,22692559,1225,59074,60299,56206
45245,62446,3331,0.00078778,0.3,2225849,62409776,1756,11882,13638,32779
106716,6058,15324,0.00019487,0.17,125985,15782445,851,18437,19288,23662
120984,19029,15410,0.00491597,0.17,11317650,49853150,2077,558283,560360,493935
31480,1049,11999,0.01084252,0.25,358152,3147868,60,8320,8380,36401
57166,65266,21849,0.00952101,0.001,35522954,1426006,12181,1227013,1239194,48914
31416,31011,14088,0.00182521,0.13,1778248,56798857,3154,61996,65150,76516
26094,11484,43209,0.00182521,0.07,546972,34736264,8485,46928,55413,96047
102226,64341,11273,0.00491597,5.00E-04,32334201,362691,7996,984482,992478,10120
138756,92150,2193,0.00034241,0.27,4378237,54579993,1720,55775,57495,62037
29658,13200,25169,0.00015297,0.17,59889,56482074,2310,35322,37632,28430
81030,77505,13691,2.48E-05,0.05,155941,53058717,14594,42930,57524,9565
53186,1287,8661,0.00860544,0.25,589116,2787289,54,10255,10309,44727
34417,1747,45555,0.00182521,0.05,109755,3979659,201,18585,18786,16654
9633,54419,3999,0.00018467,0.23,96810,50056127,10912,3083,13995,4361
101444,16282,11489,0.00182521,0.01,3014850,1870724,1772,89134,90906,25286
105402,14956,1559,0.00056263,0.23,886957,5363109,249,5159,5408,18145
140088,93435,867,0.00108175,0.23,14159292,18648147,822,46808,47630,43520
40299,18926,19782,0.00082487,0.17,629160,63650958,14070,21550,35620,100335
34601,31225,3279,0.00860544,0.25,9297808,25597661,987,45269,46256,55857
14254,77754,5421,0.00034241,0.07,379503,29509723,7541,8653,16194,7524
123944,36026,9723,0.00041097,0.17,1835078,59549860,13427,60475,73902,168050
113168,68505,1672,0.00019487,0.25,1510772,28650228,1178,6627,7805,26317
52223,73235,2648,8.43E-05,0.2,322375,38790803,1982,4320,6302,10907
19408,1386,21340,0.00108175,0.17,29119,5031535,107,4702,4809,5411
60730,16223,16481,2.09E-05,0.15,20571,40107448,1925,23220,25145,4023
65547,93438,2879,0.00952101,0.2,58312915,53812096,1996,259926,261922,253615
128384,10670,12003,0.00370564,0.2,5076649,25618254,1210,191950,193160,268818
16715,24577,48863,0.00082487,0.005,338888,6004768,6399,40007,46406,7005
91212,82354,19952,0.00078778,0.001,5917606,1643156,8447,276689,285136,9849
142586,4318,12859,0.00019487,0.23,119994,12772463,194,18603,18797,24670
86838,9468,13748,0.00056263,0.17,462599,22130378,1258,27303,28561,78186
129002,34588,16176,0.00019487,0.01,869514,5595155,3645,46965,50610,12933
79078,16351,11937,0.00056263,0.17,727491,33182887,1883,32763,34646,98633
39883,47133,23406,0.00108175,0.001,2033552,1103223,5554,74286,79840,3267
25503,65751,31716,0.00860544,0.01,14430590,20854008,15618,673712,689330,114277
50306,11135,2303,0.00370564,0.23,2075802,5899152,154,6687,6841,21197
99042,21176,7991,0.00056263,0.27,1180030,45692118,1828,37234,39062,114766
35836,24232,6056,0.00082185,0.03,713690,4402905,1758,9135,10893,9759
133870,85107,6374,0.00108175,0.001,12324834,542527,4356,275225,279581,8386
85870,64383,3022,0.00160539,0.01,8875600,1945748,2843,63006,65849,18973
35009,9682,18090,0.00041097,0.15,139309,26274117,1630,18428,20058,28340
77302,26516,16055,0.02533638,0.005,51934008,2128684,11231,1309572,1320803,156279
101265,5295,20628,0.00491597,0.03,2635980,3276876,872,112734,113606,97138
75134,12373,2399,0.00056263,0.13,523066,3859369,184,4234,4418,11660
6396,82890,4941,0.00860544,0.17,4562864,69639056,16634,31349,47983,32162
65704,32754,5418,0.00041097,0.3,884460,53241882,2089,29828,31917,56699
67996,74079,25691,0.00082185,0.005,4139756,9515970,10883,193726,204609,45662
9428,79619,3270,0.01084252,0.17,8139530,44265384,11854,35959,47813,34246
47833,52281,11377,0.00047003,0.07,1175454,41636774,10739,42560,53299,57138
14207,68075,5440,0.00019487,0.1,188471,37033719,8702,6835,15537,6235
80589,17498,3604,0.00082487,0.1,1163260,6306695,524,10013,10537,25353
60033,5445,19816,0.01084252,0.1,3544630,10791564,402,111165,111567,160081
120839,50527,8780,0.00860544,0.07,52542048,31057297,2784,1393595,1396379,461181
47657,37735,34926,0.02533638,0.05,45564267,65898346,26232,2443637,2469869,705458
114591,3158,7411,0.00034241,0.2,123935,4682145,116,8646,8762,13073
147238,54911,7528,0.00296184,0.005,23946767,2067108,6237,676385,682622,69058
65896,58582,31178,0.00041097,0.01,1586481,18265074,11603,103810,115413,43071
27913,2456,40722,0.00082185,0.3,56347,30007520,1014,18590,19604,41676
82569,34669,1964,0.00160539,0.07,4595645,4767716,681,22599,23280,24767
69007,15791,15563,0.00047003,0.01,512212,2457758,1658,21593,23251,6432
97040,37392,8669,0.00031941,0.13,1159001,42140629,10131,37409,47540,82931
99035,1713,8476,0.00370564,0.01,628689,145215,38,15490,15528,3000
15945,4543,23783,0.01084252,0.17,785460,18368965,1081,27496,28577,54377
149626,45170,4273,0.00056263,0.01,3802617,1930446,1885,59326,61211,15209
47984,11376,32542,0.00018467,0.15,100812,55533733,2760,43254,46014,52002
57185,54797,7778,8.43E-05,0.05,264131,21313253,5855,18117,23972,8250
42134,16316,15230,0.00078778,0.2,541575,49701570,11101,25530,36631,73870
108694,4562,8293,0.00182521,0.1,905216,3784246,146,19948,20094,48441
134344,70936,12491,0.00370564,0.03,35314202,26582231,15813,1552728,1568541,337141
131168,42895,2656,0.00108175,0.07,6086553,7977656,1113,58246,59359,48953
94025,48230,6778,0.00082185,0.17,3727057,55580602,2365,85333,87698,118636
121529,30410,5983,0.00370564,0.23,13695378,41849822,1687,267728,269415,285551
61415,6437,15333,0.00860544,0.25,3402262,24677007,983,89064,90047,181503
55830,57401,36756,0.00018467,0.01,591827,21098951,13280,74679,87959,20522
145427,2617,6079,0.00370564,0.25,1410590,3978226,71,24438,24509,94940
102049,59862,757,0.00860544,0.3,52569961,13603705,337,102311,102648,105282
122009,43256,15992,0.00056263,0.001,2969398,691785,3853,137736,141589,3010
52997,59347,18456,0.00163948,0.005,5156583,5476661,6497,157879,164376,34037
24576,25126,48683,8.43E-05,0.05,52051,61162927,16533,46382,62915,23141
63427,28680,20661,0.00082487,0.05,1500565,29629834,8476,64903,73379,107419
139418,13043,14408,0.00108175,0.27,1967151,50741036,2076,92645,94721,285744
126406,52269,6702,0.00047003,0.17,3105554,59560352,2471,79255,81726,145200
59911,37530,20157,1.65E-05,0.07,37122,52955082,13144,35805,48949,4958
70938,6237,4544,0.00013363,0.23,59130,6519541,111,4125,4236,4115
117448,25664,11411,1.65E-05,0.23,49765,67357941,2403,38105,40508,10190
8770,83468,22375,0.00952101,0.001,6969995,1867678,9577,209253,218830,10412
60333,88658,1913,0.00041097,0.27,2198308,45797142,1847,7878,9725,20852
90314,79836,19085,0.00082185,0.03,5925899,45711071,15885,278657,294542,206115
113424,5936,9464,0.00082282,0.13,554023,7304292,172,18685,18857,45741
85454,49826,824,0.00047003,0.07,2001331,2875681,213,3432,3645,6517
73228,31311,712,0.00182521,0.03,4184969,669062,65,5549,5614,4353
88263,89988,2534,0.00078778,0.23,6257109,52448941,1801,58639,60440,59596
116957,18109,5848,0.00491597,0.15,10412286,15887125,359,181132,181491,164020
54745,18215,8454,0.00163948,0.3,1634891,46202415,1791,37951,39742,80632
45728,52231,6071,0.00491597,0.2,11741599,63419426,6194,138506,144700,122161
25845,6614,29098,0.01084252,0.2,1853575,38494486,1928,78693,80621,146114
94177,8312,10788,0.00031941,0.25,250056,22421007,897,19914,20811,56150
147930,31432,996,0.00031941,0.07,1485205,2193518,303,5399,5702,9109
