lr,lc,rc,ld,rd,lnnz,rnnz
26459,57871,3736,0.00296184,0.15,4535342,32436304
95407,50317,4073,0.00163948,0.3,7870555,61491640
108884,10056,8728,0.01084252,0.23,11872804,20189902
118857,57663,6555,0.00082185,0.001,5632699,378011
38613,20276,15202,4.64e-06,0.13,3632,40074442
60764,99890,23,0.00041097,0.2,2494509,462044
127711,16981,7672,8.429e-05,0.03,182803,3908564
95882,33981,818,0.00370564,0.0005,12073945,13899
17670,4030,7083,0.00296184,0.27,210939,7707735
81804,28321,7748,0.00031941,0.005,740021,1097318
113293,38970,4084,0.00082282,0.23,3632848,36608054
89730,4590,1323,0.00491597,0.15,2025004,911071
58269,10463,10644,4.64e-06,0.17,2829,18934547
39059,48056,43562,0.00015297,0.01,287128,20934488
44241,3414,44318,0.02533638,0.15,3827496,22699379
105596,51055,4307,0.00013363,0.23,720437,50583485
55460,89827,2135,0.00015297,0.01,762075,1918489
39233,44680,45773,0.01084252,0.005,19006609,10225738
91425,51310,6256,0.00041097,0.2,1927900,64210083
52839,2290,25884,0.00296184,0.05,358392,2963808
5750,45208,7683,4.34e-06,0.13,1128,45155962
144097,4838,3963,0.00041097,0.25,286541,4793972
60871,32803,4386,2.483e-05,0.07,49580,10072228
9963,61834,7223,0.00160539,0.005,989015,2233348
53763,2327,17179,0.00013363,0.001,16719,39978
74762,46880,51,0.01084252,0.2,38002132,482216
242,16921,15766,4.34e-06,0.05,17,13340132
137295,68062,3912,0.00182521,0.13,17055915,34616330
94582,42732,18434,0.00370564,0.07,14977367,55142103
51647,4886,12462,4.34e-06,0.03,1095,1826967
51781,81452,4111,2.088e-05,0.15,88066,50229477
91579,8869,21579,1.651e-05,0.3,13410,57420076
18608,5363,44079,0.00082487,0.27,82329,63834329
82352,30811,3937,0.00056263,0.17,1427614,20623885
59475,95623,3471,0.00160539,0.13,9130310,43148559
67062,30358,310,0.00013363,0.07,272061,659374
42723,74024,24780,0.00056263,0.001,1779363,1834359
91578,62911,11473,0.00013363,0.05,769891,36089712
21591,16320,13393,0.00296184,0.15,1043659,32787476
17667,37562,19530,4.64e-06,0.0005,3079,366800
73625,24882,1782,0.00034241,0.23,627283,10198754
44846,28722,8467,0.00034241,0.15,441050,36480387
18042,86454,16021,0.00082282,0.05,1283476,69254416
94847,96979,545,0.00182521,0.01,16788861,528826
17904,4344,1289,4.34e-06,0.05,337,280066
88297,15772,5641,0.00370564,0.15,5160689,13347975
43168,88175,8014,0.00013363,0.001,508654,706704
82928,37432,5912,0.00015297,0.17,474856,37626934
66231,27424,8479,0.02533638,0.27,46020257,62783664
20825,80358,11096,0.00041097,0.05,687759,44585292
121315,75030,1808,1.651e-05,0.3,150279,40700386
19220,18812,36006,0.00296184,0.1,1070972,67736923
20768,18789,6458,1.651e-05,0.1,6442,12134517
109243,86670,2172,2.088e-05,0.3,197696,56478143
32576,10758,48985,2.483e-05,0.005,8701,2634966
145526,19852,14703,0.00491597,0.1,14202719,29191071
74519,36925,2228,0.00296184,0.2,8150075,16460048
186,32315,11573,0.00163948,0.17,9897,63578531
1773,32380,43037,0.00034241,0.01,19663,13935946
13809,716,25807,0.00015297,0.2,1513,3697814
95247,14067,9263,0.00163948,0.15,2196750,19547743
41305,9066,23249,0.01084252,0.01,4060403,2107838
137047,28876,9129,0.00056263,0.07,2226547,18454205
60854,6548,3403,0.00015297,0.3,60957,6686585
66123,41929,30972,0.00056263,0.001,1559903,1298662
94670,21393,7337,0.00296184,0.03,5998678,4709045
34724,46825,8703,0.00041097,0.01,668230,4075330
126225,81016,4035,8.429e-05,0.0005,861978,163453
25643,70082,3861,0.00015297,0.07,274914,18941841
129306,95784,4015,0.00296184,0.05,36683943,19231011
104554,28643,4455,0.00082185,0.17,2461263,21694059
129025,62440,10409,0.00182521,0.03,14704569,19500049
