lr,lc,rc,ld,rd,lnnz,rnnz,sp_right_sm_todense,only_sp_smdm,sp_smdm,bz_smsm,bz_right_sm_todense,bz_smdm
51310,66327,13468,8.43e-05,0.07,286863,62532293,15428,39139,54567,33783,2379,60193
131972,55300,2384,8.43e-05,0.25,615158,32968910,1343,16749,18092,32219,285,14840
13603,10089,26357,8.43e-05,0.15,11568,39888940,9149,3757,12906,3763,9365,6336
8877,3484,43992,0.00031941,0.3,9881,45990272,1824,19359,21183,8109,376,16409
113491,42518,3849,0.00163948,0.2,7911293,32733423,1719,102140,103859,113186,600,210519
50762,86228,9706,0.01084252,0.0005,47459485,418503,11041,723059,734100,11979,11032,2416551
37622,36955,6996,0.00163948,0.15,2279445,38783402,9338,23146,32484,48353,835,89328
87665,48729,17510,0.00296184,0.0005,12652686,426640,5665,495255,500920,9790,5853,1316121
58665,5597,29984,0.02533638,0.15,8319487,25174495,1607,390087,391694,403301,639,1315589
119068,16505,16260,0.00108175,0.13,2126011,34892418,8647,100324,108971,232630,1366,252763
94087,88687,10808,0.00082185,0.07,6857851,67103577,18269,203999,222268,207818,4673,476947
108444,591,18014,0.01084252,0.1,694959,1064736,47,32534,32581,66910,35,88239
25990,4298,32818,0.00019487,0.27,21773,38093822,1512,21544,23056,20527,567,26381
141815,72084,4985,0.00182521,0.15,18658731,53907250,2535,362039,364574,228512,891,680403
81769,27614,21821,0.00160539,0.05,3624945,30128791,8910,156855,165765,189688,2932,470356
63894,38439,4471,0.00860544,0.27,21135422,46407078,1695,169961,171656,211908,637,486512
106923,44899,8525,0.01084252,0.15,52052697,57416751,2638,1184739,1187377,712082,734,2760805
57221,61539,20390,0.00182521,0.005,6427228,6274107,7954,214583,222537,48037,5831,705863
93935,73922,13905,0.00034241,0.005,2377694,5139488,5690,77431,83121,14305,5891,228101
18107,12950,22537,0.00015297,0.23,35872,67129085,2372,33063,35435,26974,578,9846
111945,49638,6764,0.01084252,0.01,60249528,3357904,13059,1071806,1084865,134543,1499,2551712
38161,17898,18304,0.00056263,0.15,384302,49144312,10708,33311,44019,62884,1089,46874
23590,50019,790,0.01084252,0.3,12793700,11868472,157,13706,13863,21601,219,51898
44607,19677,39166,0.00952101,0.005,8357244,3853527,5661,477671,483332,92943,3362,1688947
46820,35088,10000,0.00056263,0.13,924313,45617340,10143,16832,26975,59092,1098,56663
132093,55926,7122,0.00082282,0.15,6078625,59750458,14623,160321,174944,201807,2035,326035
51899,68702,24643,0.00082487,0.005,2941198,8465346,9321,121013,130334,27109,9282,413429
18531,49721,8755,0.00056263,0.07,518413,30473466,7497,10840,18337,15634,7129,30314
100503,41730,17765,0.00082282,0.001,3450970,741384,4032,145298,149330,3884,3915,407447
77181,35387,4599,0.00015297,0.13,417799,21158611,1426,14238,15664,16480,1254,24822
5039,15645,35277,0.00082282,0.1,64872,55191732,12709,10211,22920,12864,12273,20941
20374,10310,31417,0.00018467,0.05,38792,16196325,4394,15377,19771,4131,4129,19563
66970,42015,17454,0.00034241,0.07,963482,51334084,12650,56459,69109,82683,3591,125932
90343,3655,18815,0.00108175,0.2,357278,13757150,227,25967,26194,82586,151,54877
91534,90483,8372,0.00056263,0.005,4659902,3787658,4711,93334,98045,14965,4827,255064
89398,60028,20137,0.00952101,0.0005,51094075,604412,15981,2301706,2317687,36508,12553,5881714
96832,17872,6773,0.00082487,0.15,1427529,18159347,1127,27585,28712,84182,248,66658
128372,79220,6917,0.00047003,0.03,4780060,16440271,6180,108521,114701,73866,2560,257517
88618,85186,4158,0.00082282,0.005,6211553,1771071,2949,61762,64711,11797,2667,162813
136012,27908,6746,0.00047003,0.3,1784207,56486517,2421,53072,55493,136643,730,91244
16672,417,36969,0.00491597,0.15,34197,2313742,75,5789,5864,11547,45,10632
75568,16383,12784,0.00047003,0.2,581926,41891097,1580,35713,37293,92044,1069,51877
97236,43938,16814,0.00019487,0.07,832563,51714974,12796,58528,71324,102600,3613,127733
35846,61657,3717,0.00031941,0.15,705954,34379891,7653,6199,13852,15624,7676,17634
68113,13437,20825,0.00041097,0.17,376160,47574732,10361,31145,41506,108063,1416,64370
50356,4068,16876,0.00041097,0.25,84193,17164582,639,11223,11862,24212,672,21847
119923,10303,10249,0.00491597,0.13,6074116,13728464,358,174131,174489,194588,292,407121
20934,24889,3564,0.00160539,0.13,836506,11532585,358,5053,5411,12540,443,17103
132120,96192,6405,1.65e-05,0.05,209826,30806895,7749,27659,35408,6377,7910,35291
10790,12194,40234,0.00018467,0.13,24300,63785073,13931,7522,21453,8820,13596,12896
2722,44253,7025,0.00182521,0.15,219888,46638421,10298,6079,16377,4172,10079,13020
142072,17946,11968,0.00082487,0.2,2103129,42957373,1502,86842,88344,232804,1134,196380
70048,28008,26539,0.00082185,0.05,1612399,37166650,10781,91896,102677,152568,3666,268499
129536,95059,1952,0.00078778,0.17,9700462,31551020,1824,81077,82901,72505,711,141395
59101,62115,32953,0.00860544,0.0005,31591547,1023447,20372,1649608,1669980,33283,13289,5528475
50680,25677,28317,0.00491597,0.01,6397329,7271102,5910,286378,292288,104325,3263,971569
52019,19591,23435,0.00296184,0.01,3018553,4591472,3386,110283,113669,47088,2086,389523
14556,57246,26971,0.00370564,0.03,3087915,46321340,16222,119398,135620,61188,13911,478572
67585,15411,9898,0.00108175,0.01,1126733,1525502,1201,22320,23521,8385,1140,68994
32462,15191,13139,0.00163948,0.27,808537,53896833,2225,36464,38689,69020,1537,62002
28228,11045,15236,0.00041097,0.2,128145,33659647,1709,18305,20014,30814,632,9310
71474,69560,20116,0.01084252,0.03,53906672,41978567,23224,1798061,1821285,425777,6622,5826298
57949,5272,7868,0.00082185,0.25,251103,10371988,160,8206,8366,30776,233,17656
89753,32138,1992,0.00041097,0.17,1185455,10883853,561,9925,10486,21734,428,16821
131054,99310,12348,0.00082282,0.0005,10709064,613151,7114,448522,455636,4571,7407,980413
2914,11502,8793,0.00952101,0.07,319125,7080480,337,4703,5040,3388,2212,16147
16321,5681,20462,0.00108175,0.25,100302,29062590,1193,15467,16660,30216,261,14380
121477,76645,4221,0.00108175,0.2,10071912,64704944,2577,165724,168301,174168,653,302937
52831,44990,2389,0.00952101,0.005,22630667,537523,159,86739,86898,10885,167,285933
74301,63567,7783,0.00056263,0.005,2657414,2473820,3171,40650,43821,9281,3270,128294
13665,51673,35578,0.00296184,0.001,2091471,1838479,8932,110533,119465,5071,8573,420901
94363,5230,18546,0.00082282,0.05,406121,4850452,883,27563,28446,29114,224,63263
8068,7164,27509,0.00056263,0.3,32525,59128652,2295,24973,27268,25835,1189,8501
28048,74855,22865,0.00041097,0.03,862884,51349575,17632,48293,65925,61197,15618,133965
22323,42565,16360,0.00041097,0.01,390512,6964035,4588,21933,26521,4748,4253,50508
74912,1334,3484,0.00160539,0.27,160485,1255295,38,3318,3356,9640,26,5948
33516,14747,19335,0.00108175,0.17,534712,48476577,11110,27566,38676,86110,1476,63813
114172,84698,4706,0.00031941,0.13,3088770,51822721,12442,38351,50793,93321,1416,108783
51159,22716,2259,0.00160539,0.27,1865687,13857905,199,6611,6810,19250,215,23568
95780,10019,13673,0.00860544,0.2,8258001,27398640,1482,276399,277881,335815,486,686060
29145,26837,12010,2.48e-05,0.2,19422,64466532,2615,31862,34477,4995,1694,32500
19262,19661,44929,0.00041097,0.03,155648,26502292,9003,34451,43454,14889,8484,67751
116600,39982,10365,2.48e-05,0.13,115757,53874609,12414,38206,50620,13211,11856,33881
5833,13106,13574,0.00078778,0.23,60230,40921165,1690,3561,5251,8375,943,7691
42872,36656,45279,0.00108175,0.03,1700014,49793592,17815,143105,160920,165789,7912,461942
44532,42425,24016,0.00082282,0.01,1554564,10188931,6791,67842,74633,28841,6738,225478
78377,82115,5569,4.64e-06,0.15,29862,68598327,15441,6255,21696,3571,22405,8498
12771,2864,41620,0.00370564,0.05,135589,5961984,1029,12526,13555,19361,293,35753
43277,34415,10719,2.09e-05,0.17,31099,62713614,14002,6385,20387,5309,13554,9520
74690,89120,1325,0.00952101,0.3,63375803,35445931,1300,137558,138858,203002,642,447124
28925,32171,1179,0.02533638,0.25,23577756,9490568,147,40251,40398,42091,94,143374
27798,99771,1086,0.00082185,0.15,2279420,16265520,393,5230,5623,5436,4360,14776
18538,7014,20071,0.00034241,0.3,44530,42240634,1461,19953,21414,15340,346,18351
149323,67547,4282,0.00015297,0.1,1542930,28927304,7053,33172,40225,51931,1194,67247
22793,33724,31752,0.02533638,0.05,19476525,53542218,18320,920814,939134,277580,4269,3252450
43685,44183,21364,0.00296184,0.03,5716843,28319082,10545,204657,215202,127256,4484,672265
143064,27390,4220,0.00182521,0.17,7152354,19651828,1077,115780,116857,117615,357,225935
127324,14202,12459,0.00108175,0.3,1956124,53085074,2047,80885,82932,261416,380,182014
13357,3737,49963,0.00041097,0.17,20517,31744729,1790,14607,16397,16756,758,17526
74291,80848,3239,0.00163948,0.1,9847228,26190280,8313,55070,63383,61738,500,174479
31991,6296,36602,0.00047003,0.25,94679,57616614,1781,23332,25113,57248,485,40178
23746,25972,7874,0.00296184,0.23,1826750,47039032,1579,18345,19924,38865,11419,76768
74610,26810,14303,0.00296184,0.17,5924737,65191887,2699,166760,169459,250366,1918,461229
65748,99094,10392,0.00160539,0.03,10459562,30896059,12089,181245,193334,112078,4710,598997
18807,42546,7773,0.00296184,0.01,2370036,3307212,2359,24720,27079,10980,2393,99997
90385,90948,10324,0.00082282,0.01,6763959,9390426,6997,172498,179495,54106,5244,439988
140665,33115,8686,0.00082282,0.2,3832931,57534165,2125,132907,135032,218311,1462,252306
16385,32857,38118,0.00031941,0.05,171967,62624728,17286,28392,45678,35309,15345,64481
130997,97478,5628,0.00034241,0.1,4372373,54866216,13597,104790,118387,112922,2698,191580
97988,90894,1071,0.00491597,0.05,43784546,4870704,243,123849,124092,27391,177,279989
47798,3110,28586,0.00056263,0.17,83652,15116762,919,16108,17027,29873,192,28600
23814,1018,48086,0.00952101,0.13,231013,6369073,196,21208,21404,71143,109,64140
53770,47912,3867,8.43e-05,0.15,217151,27796657,1692,13154,14846,8598,462,17446
103121,54679,7164,0.00031941,0.005,1801054,1958861,2454,32653,35107,4691,2348,94388
35524,41436,6917,0.00952101,0.2,14014718,57328830,2185,172621,174806,143475,1448,522649
84648,73824,13503,0.00370564,0.001,23157073,996878,8110,633444,641554,23818,7798,1783888
100244,35635,8152,0.01084252,0.2,38732330,58104573,2251,789260,791511,681170,598,1925470
44505,35175,16888,0.00078778,0.07,1233261,41583426,10617,49451,60068,75249,2876,133872
147051,82507,5608,1.65e-05,0.1,200313,46271228,10604,27321,37925,10300,10416,29439
72704,18392,4955,0.00019487,0.25,260581,22786062,1064,11483,12547,24885,201,11201
8177,95526,12402,0.00041097,0.05,321034,59238666,16223,22135,38358,10547,17377,38151
108745,75656,5691,0.00034241,0.01,2817126,4306203,3072,44821,47893,14394,3987,117230
21168,56690,12862,0.00047003,0.03,564060,21875878,7295,18606,25901,18301,6889,49545
82934,89137,21601,0.00078778,0.001,5823727,1925541,9435,269349,278784,11231,9414,765326
130037,81420,4458,2.09e-05,0.13,221070,47194872,10580,25416,35996,21363,706,23193
17761,12482,19037,0.00108175,0.23,239836,54655392,1954,26982,28936,34431,1213,39551
94620,16968,5258,0.00034241,0.17,549754,15167798,335,11853,12188,32546,928,27107
122207,14899,5845,0.00182521,0.27,3323317,23513390,869,62042,62911,131448,193,137679
89262,57918,2855,0.00078778,0.1,4072797,16539698,5427,26500,31927,43624,494,74347
19520,28939,5171,0.00013363,0.15,75487,22446812,1420,3042,4462,3942,5323,4895
43224,52105,38250,0.00163948,0.005,3692533,9965391,10788,223202,233990,49932,8847,778299
94987,12224,14802,0.00078778,0.13,914710,23522693,1656,39403,41059,113319,370,96480
20831,8682,41118,0.00013363,0.13,24169,46412372,2382,22834,25216,19098,701,25260
53738,26467,4506,0.00182521,0.27,2595988,32206345,1309,28603,29912,52861,369,63169
62935,61032,3657,8.43e-05,0.1,323765,22324791,5304,5809,11113,8840,5434,13833
128013,44114,3058,0.00952101,0.23,53767513,31027824,1397,484021,485418,375175,284,1085258
17742,94537,13252,0.00082487,0.05,1383598,62644673,16931,55433,72364,32006,16706,135480
142896,21726,14369,0.00047003,0.05,1459268,15609663,4427,63778,68205,81302,1489,165848
108531,26544,12907,0.00082185,0.2,2367652,68524091,2710,102581,105291,214764,1738,211002
30683,7848,9094,0.00019487,0.27,46930,19272087,696,8674,9370,11681,382,4893
87110,32352,7509,0.00082487,0.17,2324706,41300557,1716,54561,56277,111633,1216,109152
51052,10294,38208,0.00082487,0.07,433534,27534437,6706,45112,51818,88880,1913,113017
79009,20012,10703,0.00015297,0.3,241869,64258202,1804,22334,24138,58486,450,25375
7046,8924,21673,0.00860544,0.07,541209,13540082,1773,14497,16270,20044,746,64627
28442,20562,34164,0.00031941,0.05,186808,35125405,9842,33078,42920,29548,2388,43985
136127,63170,15066,0.00082487,0.0005,7093277,475885,5202,369239,374441,3449,5136,832157
69415,51475,23755,0.00952101,0.01,34020846,12228430,13982,1286378,1300360,241296,5384,4319073
142708,11407,11904,0.00031941,0.25,519997,33950284,1329,33190,34519,117107,455,64221
51481,96219,1803,0.00082487,0.07,4086061,12147185,1592,12730,14322,13930,4313,42970
18541,84938,8146,0.02533638,0.01,39902020,6919739,11268,442788,454056,34302,10770,1689405
19481,15649,13349,0.00015297,0.27,46635,56405375,1882,20471,22353,10640,11966,6487
84371,56043,3237,0.00082487,0.17,3900416,30847285,1746,42960,44706,58925,672,78255
32378,42098,3830,0.00015297,0.27,208509,43537357,1640,3763,5403,11394,9651,7860
148838,6317,11146,0.00160539,0.15,1509526,10562426,213,47697,47910,144953,149,128645
68204,96895,3091,1.65e-05,0.23,109109,68892016,14956,4938,19894,7097,14957,7150
29075,18260,15175,0.00082282,0.17,436866,47109404,1999,34576,36575,55850,675,42597
113859,37739,2201,0.00108175,0.2,4648226,16613321,344,32563,32907,50078,184,71111
106020,59554,2520,0.00056263,0.27,3552434,40522244,1604,36821,38425,54572,9800,63534
107778,66480,12559,0.00034241,0.05,2453429,41746687,11367,95310,106677,121539,4018,241289
64485,38227,14351,0.00082185,0.05,2025966,27432188,7857,58378,66235,97947,2651,178492
10038,78818,13331,0.01084252,0.005,8579132,5253717,7197,155216,162413,19527,9114,607537
53164,5448,23888,0.02533638,0.17,7339671,22128929,1177,269041,270218,305291,267,915853
101778,89470,6498,0.00047003,0.1,4280134,58141927,14797,70135,84932,127198,2877,195293
116778,87515,4430,0.00041097,0.17,4200087,65916071,2723,81129,83852,95474,767,138906
77291,3698,16712,0.02533638,0.05,7242093,3090220,180,195461,195641,158371,120,650920
111385,753,14947,0.01084252,0.17,909650,1913960,62,32770,32832,107097,37,92391
109458,88928,14145,2.48e-05,0.01,241692,12579474,7616,39850,47466,3036,7988,57506
6385,25637,2198,0.02533638,0.13,4147755,7328250,169,10948,11117,7171,158,47983
107587,53799,3145,0.00108175,0.25,6261286,42301711,1694,72188,73882,79405,634,135941
33148,22849,33330,0.00047003,0.07,356008,53309296,13167,45412,58579,62160,2946,98308
111072,80551,12379,8.43e-05,0.03,754142,29914794,10185,50375,60560,29777,9574,103630
123079,89487,5142,0.00491597,0.15,54145161,69023104,3114,915382,918496,501432,900,1908941
26698,40091,6699,0.00034241,0.07,366502,18800739,4836,6925,11761,11139,4735,18262
11997,68920,18790,0.00056263,0.005,465228,6475064,6710,28937,35647,3141,6983,66304
33223,49856,17185,0.00860544,0.005,14254281,4284120,6895,372784,379679,62475,5319,1286950
77801,96142,3666,0.00182521,0.15,13652736,52871746,2475,121408,123883,103930,14365,285563
22032,31720,9581,2.48e-05,0.15,17353,45587985,2085,17398,19483,3014,10495,5543
115719,20583,6112,0.01084252,0.3,25826382,37745702,1489,444757,446246,482829,268,1008617
42186,10950,14594,0.02533638,0.27,11704800,43152468,1776,265798,267574,321890,332,885146
32673,39568,49151,0.00031941,0.005,412947,9724260,10292,62700,72992,7110,9753,153624
119630,45305,2454,0.01084252,0.25,58765872,27799424,1077,398561,399638,347977,235,926049
93688,68661,1699,0.00491597,0.03,31623603,3500534,267,132079,132346,32200,557,340475
110718,29280,11136,0.00082487,0.15,2674171,48911206,11571,83429,95000,187367,1648,208696
94680,42028,2534,0.00031941,0.3,1271037,31950724,1112,16486,17598,40586,231,22779
86135,93982,1850,0.00163948,0.25,13271960,43475914,1786,57523,59309,74614,895,148503
126581,9573,4946,0.00013363,0.23,161935,10891312,323,8255,8578,15433,256,13981
54009,46386,5420,2.48e-05,0.17,62206,42742862,1887,19541,21428,4817,1302,15804
137014,11631,9552,0.00160539,0.15,2558512,16666296,1097,70902,71999,155939,321,176344
63713,21323,23956,0.00182521,0.005,2479672,2554145,3219,96170,99389,22098,2318,328902
95301,80545,1698,0.00860544,0.17,66056619,23258728,1615,276263,277878,178657,708,657668
129193,32001,2580,0.00160539,0.005,6637235,412842,128,56737,56865,7359,258,125325
68035,27306,9442,0.00163948,0.01,3045896,2578516,2194,48953,51147,21264,1174,159624
13954,33818,38054,0.00082185,0.005,387836,6434699,6859,40601,47460,5194,6304,100969
72890,27850,27190,2.09e-05,0.03,42386,22717755,7593,33305,40898,3124,7495,43600
21666,33248,5593,0.00952101,0.005,6858738,929873,370,54977,55347,10647,2272,197498
147234,74227,1712,0.00013363,0.2,1460409,25420363,1275,17746,19021,32416,408,21034
56321,36599,7429,0.00082282,0.2,1696088,54381734,2274,42588,44862,71123,614,72199
96949,81327,14697,0.00160539,0.0005,12657865,597650,7227,462071,469298,5323,7220,1175127
17885,32715,8291,0.01084252,0.25,6344550,67818889,16266,70504,86770,91338,1424,270277
44105,91489,3582,0.00015297,0.13,617263,42614526,9924,7769,17693,14744,9462,17186
95374,20504,8198,2.09e-05,0.17,40832,28578981,1748,16632,18380,4380,9944,16582
71664,10810,29819,8.43e-05,0.2,65301,64471618,14107,33977,48084,48612,659,50731
28673,37852,8958,0.00078778,0.07,855029,23738532,5980,22907,28887,35243,1681,46033
109992,20548,3259,0.00108175,0.05,2444972,3349236,606,21074,21680,25015,874,55835
48933,34598,25335,0.00013363,0.07,226243,61360965,14809,51198,66007,42092,2594,51448
126403,24422,11234,0.00491597,0.0005,15176022,137190,3631,520835,524466,3897,4987,1177499
82427,71610,25398,0.00160539,0.01,9476046,18187884,13193,485394,498587,152433,8105,1394670
42738,34811,33201,0.00108175,0.03,1609436,34674352,11770,97287,109057,105966,5391,312763
85711,12614,14683,0.00047003,0.25,508191,46305808,1965,38678,40643,126349,712,57442
54984,83377,6102,0.00034241,0.13,1569776,66141241,15104,18890,33994,56188,1067,59275
63724,95476,2057,0.00952101,0.25,57927529,49106905,2108,187425,189533,226254,1025,611491
30439,9865,24460,0.00018467,0.27,55458,65158616,1942,32205,34147,35551,501,15937
87925,32547,8362,0.00041097,0.25,1176079,68044245,2183,33706,35889,118954,566,67705
130042,65776,1914,0.00047003,0.17,4020542,21404568,1159,39894,41053,49148,414,60861
78663,19299,12625,0.00082185,0.005,1247707,1218330,1769,34050,35819,6428,1627,104029
2649,84683,24624,0.02533638,0.0005,5684914,1042655,10277,194873,205150,3846,10245,751545
38606,87918,4883,0.00491597,0.005,16685899,2146730,5099,129739,134838,20147,5264,432681
52088,15022,17838,0.00041097,0.03,321591,8039611,2755,19794,22549,14160,2694,46509
66429,32330,13784,0.00047003,0.15,1009475,66849248,3029,52609,55638,123947,2287,87775
66514,4151,7842,0.00182521,0.25,504027,8140384,128,10839,10967,49672,82,25955
98886,8611,6183,0.00078778,0.17,670882,9052354,175,13248,13423,46085,119,31557
133625,11526,13352,0.00491597,0.25,7571851,38478673,1801,329594,331395,426845,572,713806
145430,80648,3878,0.00031941,0.13,3746282,40663288,9772,65298,75070,103733,1575,111461
64097,29365,29174,0.00182521,0.005,3435449,4283573,5038,163267,168305,35713,3573,560004
100514,35548,10445,0.00182521,0.15,6521707,55698280,14215,192807,207022,233497,1905,431480
90087,69439,2220,0.00018467,0.2,1155221,30836400,1520,7314,8834,22565,7130,20728
138340,85490,3479,0.00082185,0.17,9719856,50563045,13476,116123,129599,138005,1481,252681
114462,63098,14564,0.00860544,0.005,62151931,4595101,14945,2535530,2550475,208736,4033,5899552
140006,72416,7045,0.00296184,0.1,30029388,51019636,18297,779620,797917,327001,2591,1537516
53373,79021,8062,0.00047003,0.01,1982397,6371423,4352,33177,37529,14101,5501,101943
135369,2777,4545,0.00296184,0.25,1113521,3156135,63,14666,14729,57759,42,38667
95597,13088,12262,0.00056263,0.23,703966,36915078,1536,36852,38388,114984,583,63940
89687,14939,11773,0.00018467,0.15,247437,26384414,1539,23401,24940,33513,1290,39994
26933,53755,4812,0.00296184,0.17,4288244,43978008,10699,28233,38932,46048,510,109182
55439,80579,1561,0.00182521,0.27,8153832,33966424,1236,20372,21608,35777,659,67974
21709,41970,48083,0.00082185,0.005,748834,10090381,10862,74650,85512,12222,10602,226811
91142,12972,5935,0.00860544,0.25,10174449,19249592,430,138703,139133,185823,168,350765
119981,16464,15334,0.00491597,0.23,9711217,58070574,1899,458290,460189,531187,1313,1035693
29019,10514,24642,0.00296184,0.27,903732,69957326,15279,29169,44448,114034,1286,122470
86561,24401,3775,0.00082487,0.03,1742347,2763954,221,14531,14752,16184,178,42780
124514,47794,16982,8.43e-05,0.07,501618,56817108,13638,59125,72763,69418,3637,110454
31956,78638,13446,0.01084252,0.03,27247411,31722895,15310,523497,538807,125374,4301,1902415
10843,14458,30625,0.02533638,0.1,3972218,44279242,11052,137454,148506,109927,934,625031
93284,87084,5230,0.00034241,0.15,2781610,68321502,30600,32152,62752,63625,2301,98853
87996,78232,2474,0.00015297,0.27,1053073,52257739,2226,26646,28872,26724,16894,20235
88707,27388,1625,0.00056263,0.03,1366926,1335779,116,5868,5984,4582,395,16029
143769,831,14638,0.00056263,0.3,67259,3651449,63,17163,17226,19677,40,25445
109062,5263,9675,0.00047003,0.3,269817,15277662,210,14660,14870,55539,120,28637
67532,50777,1204,0.00078778,0.13,2701416,7948751,184,5708,5892,11829,147,21993
27251,27654,2344,0.00182521,0.2,1375507,12964342,629,4463,5092,10235,146,18039
16002,44523,28106,0.00082185,0.03,585545,37542424,12521,35088,47609,34778,10824,119048
128795,85917,4489,0.00296184,0.1,32775248,38574923,15247,483585,498832,224172,715,1004011
45950,9687,41068,0.00034241,0.15,152428,59680999,13063,46008,59071,95317,2031,74495
7102,52391,13348,0.00082185,0.07,305834,48953765,11827,15396,27223,10178,11255,23662
55589,12127,32021,2.48e-05,0.1,16738,38832786,9084,31207,40291,3854,8948,37078
43142,34755,14831,0.00082282,0.03,1233770,15463876,5147,37399,42546,38376,5384,113368
54758,12540,25519,2.48e-05,0.13,17051,41604103,9199,28312,37511,4272,1604,24339
57762,16292,4668,0.00041097,0.23,386753,17495317,335,8408,8743,24319,404,12585
20049,47038,2896,0.00082185,0.03,775081,4087193,1663,4304,5967,3742,1620,13675
143793,94530,4731,0.00082487,0.13,11212368,58149374,15803,191913,207716,162516,1024,410875
10259,33362,19781,0.00056263,0.05,192576,32997732,9199,14593,23792,11940,7936,44255
37955,17548,11944,0.00082487,0.27,549420,56592894,1792,34539,36331,63792,438,40033
12794,30404,11169,0.00491597,0.005,1912423,1698029,2360,28248,30608,7137,2235,115096
41716,1528,48939,0.00296184,0.15,188905,11223410,224,28094,28318,81853,163,65055
37196,29105,16987,0.00078778,0.005,852870,2472196,2917,27259,30176,4593,2667,88159
110126,57098,2512,0.00952101,0.23,59868882,32993807,1363,397091,398454,322569,463,931350
18148,18364,19419,0.00056263,0.17,187516,60629063,2642,34713,37355,40646,696,25709
16566,5053,30020,0.00082487,0.05,69054,7585169,1301,9303,10604,8108,620,18082
42216,29401,12661,0.00182521,0.07,2265511,26059241,6920,51489,58409,73700,1792,155722
50918,55054,16409,0.00082487,0.07,2312356,63239497,16013,83356,99369,132713,4373,233533
39523,49021,420,0.00952101,0.3,18446961,6189340,90,11588,11678,15018,56,39582
59727,21613,3717,0.00018467,0.2,238399,16068081,735,6688,7423,11422,400,11286
117355,60103,17382,0.00108175,0.01,7630172,10447266,7862,402044,409906,99940,4513,910000
22975,2381,40471,0.00056263,0.2,30779,19273426,351,12276,12627,16051,208,18168
46426,68796,19586,0.00163948,0.005,5236474,6737523,8025,171388,179413,38281,7163,550648
77644,42191,6829,0.00082185,0.1,2692352,28816240,7308,32064,39372,79089,1387,107365
46157,10736,40629,0.00108175,0.03,536103,13087097,4464,46660,51124,48013,2022,137162
78246,20255,7759,0.00860544,0.27,13638659,42434269,1853,200484,202337,295477,329,560216
29621,57362,22002,0.00491597,0.001,8353081,1262109,6733,280187,286920,13209,6752,962310
10160,10643,36369,0.01084252,0.13,1172463,50321986,11588,47179,58767,63426,11612,221102
71007,30439,12782,0.00491597,0.03,10625341,11672683,6061,227870,233931,123118,1782,720200
70841,95545,4315,0.00018467,0.13,1249953,53608194,12153,12798,24951,33986,12140,36401
41773,25567,33592,0.00491597,0.005,5250507,4294467,5307,270026,275333,54589,3251,921031
89709,77798,10540,0.00860544,0.005,60059627,4100339,14065,1428584,1442649,129761,3390,3610026
41096,24657,10578,8.43e-05,0.2,85416,52171098,1986,17431,19417,23277,526,11077
88998,25196,4008,0.00047003,0.15,1054009,15149256,809,12730,13539,37942,207,29246
69350,66165,24872,0.01084252,0.005,49752332,8228563,16882,1990662,2007544,224541,7067,6599776
71370,29843,4520,0.00952101,0.1,20279199,13490858,1083,162903,163986,109000,269,491188
90282,18060,8953,0.00082185,0.23,1340051,37192600,1533,35571,37104,111553,596,80555
124279,58082,2980,0.00182521,0.13,13175139,22507337,1586,140587,142173,101269,351,284444
7128,53948,5382,0.00370564,0.03,1425149,8712135,3039,11726,14765,5368,3162,44215
96616,42132,9562,0.00952101,0.15,38757311,60433585,2744,923861,926605,602109,1037,2243000
110918,77937,287,0.00370564,0.3,32034001,6729845,95,25870,25965,28751,87,62586
69289,39490,997,0.00860544,0.01,23546945,394054,79,39731,39810,7777,66,124728
52755,19228,29793,0.00370564,0.005,3759071,2864446,3815,179294,183109,35975,2383,611447
56308,63527,3129,2.09e-05,0.25,74690,49705772,2069,3335,5404,4850,1021,5526
41358,4737,34011,0.02533638,0.2,4964527,32227261,1557,251656,253213,330888,597,880993
145137,20818,863,0.00182521,0.17,5514892,3055598,109,16718,16827,23352,105,36559
11952,74935,8091,0.00952101,0.005,8527475,3031693,4637,94930,99567,10416,4416,366476
46695,49204,25095,0.00370564,0.01,8514146,12347903,9551,353303,362854,111936,5470,1154837
36936,6590,2715,0.02533638,0.25,6167237,4474496,131,24347,24478,32803,61,89582
14650,69733,5863,0.00952101,0.07,9727138,28621998,9368,80707,90075,37847,8919,301506
114912,19521,9190,0.00013363,0.27,299762,48442173,2115,25965,28080,60091,380,30475
51516,2445,32346,0.00163948,0.2,206540,15820150,791,23502,24293,80163,172,51398
32152,41437,13492,0.00056263,0.01,749593,5590941,3655,23815,27470,9099,3663,68031
80562,96020,7597,0.00082487,0.05,6380934,36477889,11011,109329,120340,115349,3550,307109
51851,42871,2236,0.00370564,0.27,8237471,25889428,1028,29105,30133,46592,255,99441
13153,76904,23956,0.00860544,0.005,8704881,9211673,11673,285556,297229,36644,11431,1109204
99388,95942,2157,0.00370564,0.01,35335477,2069510,1023,204750,205773,26649,8260,473134
39842,1425,32746,0.01084252,0.3,615624,13999723,505,35894,36399,152135,111,115957
116813,8656,13214,0.00182521,0.15,1845678,17158782,1175,62586,63761,173197,235,171592
93625,60734,3466,8.43e-05,0.1,479297,21052577,7179,11605,18784,13035,5034,16334
23399,92273,11825,0.00491597,0.05,10614466,54558606,16977,207179,224156,95641,3155,697282
130944,7357,2193,0.00491597,0.3,4735839,4841866,111,33689,33800,58310,51,73175
