lr,lc,rc,ld,rd,lnnz,rnnz
49088,15649,6396,0.00296184,0.1,2275280,10009586
97180,98590,19545,0.00034241,0.03,3280673,57809313
103382,98000,1333,0.00108175,0.2,10959855,26142753
35767,12042,27119,0.00082282,0.005,354414,1632908
100336,10247,12262,0.00082185,0.13,845004,16335662
28219,74740,23103,0.00034241,0.005,722194,8633746
22367,14749,563,0.00078778,0.17,259902,1413796
68827,88562,22467,0.00296184,0.0005,18053908,994892
131085,60817,12135,0.00056263,0.03,4485429,22141340
45569,38314,7532,0.00082185,0.001,1434944,288613
23562,6061,35414,2.48E-05,0.13,3546,27906984
2685,83420,15501,0.00163948,0.005,367300,6465820
77355,20974,14228,1.65E-05,0.001,26787,298440
109592,82204,2350,0.00082185,0.1,7404117,19323220
18231,41495,451,0.00019487,0.005,147425,93679
77215,27393,9536,0.00160539,0.05,3395751,13062328
115133,26635,8741,0.00013363,0.3,409794,69847027
88261,7237,4284,0.00082487,0.23,526945,7132804
102373,21096,11297,0.00163948,0.25,3540850,59586212
107370,3397,4408,0.00163948,0.3,598032,4492719
54015,11327,9316,0.00078778,0.05,482006,5276387
54555,21593,4229,0.00082185,0.25,968159,22832365
65116,19075,3029,0.00082185,0.23,1020847,13292232
39825,16384,26394,0.02533638,0.03,16532011,12973327
64571,43412,10899,0.00082282,0.07,2306571,33121768
92978,25901,3744,0.00056263,0.13,1354944,12607000
81584,51961,4373,0.00160539,0.23,6805636,52268360
5979,146,47858,0.00015297,0.23,133,1611206
401,5700,43164,0.02533638,0.1,58034,24605136
98172,36353,20479,0.00370564,0.01,13225121,7444861
74178,84288,11408,0.00860544,0.05,53804921,48082497
28647,87883,10842,0.00160539,0.001,4041859,952870
24775,16903,26055,0.00047003,0.15,196842,66065140
4878,16551,11025,0.00041097,0.2,33186,36498940
2653,29526,4482,0.00082185,0.15,64389,19853992
102920,18961,14856,0.00082185,0.03,1603890,8451313
80338,68086,2560,0.00860544,0.2,47071238,34869308
48976,33788,10447,0.00491597,0.1,8134970,35300950
94037,40537,14266,0.00019487,0.1,742847,57831188
47573,2213,6765,4.34E-06,0.17,457,2545962
47691,12541,205,4.64E-06,0.2,2775,515365
58480,55063,3133,0.00370564,0.3,11932705,51767912
112544,4288,15481,2.48E-05,0.13,11984,8631463
93450,63663,14878,0.00018467,0.005,1098679,4736074
97432,73660,141,1.65E-05,0.0005,118490,5194
63551,21502,13796,0.00082185,0.1,1123084,29665315
39444,28482,26594,0.00082282,0.01,924394,7574726
43165,32418,1982,0.00370564,0.27,5185497,17355793
35559,8852,46906,0.00041097,0.0005,129366,207614
56015,50092,9568,8.43E-05,0.03,236513,14378476
29621,4894,41359,4.34E-06,0.001,629,202436
11010,426,40636,0.00041097,0.17,1930,2946649
41674,75027,6344,0.00160539,0.07,5019641,33320412
53859,64468,7793,0.00078778,0.0005,2735351,251215
10590,1320,6199,0.00160539,0.005,22445,40923
117474,39667,10776,0.00160539,0.005,7480970,2137446
17341,34082,5137,0.00018467,0.25,109149,43770615
68265,10896,15526,0.00860544,0.27,6401041,45679175
20872,8211,27058,0.00047003,0.001,80558,222185
32289,38079,5877,0.00952101,0.13,11706593,29095931
59185,11605,6891,1.65E-05,0.3,11340,23993000
78514,25931,6341,0.00082487,0.0005,1679433,82222
37160,28980,8874,0.02533638,0.2,27285153,51434252
23343,76927,1887,2.09E-05,0.27,37495,39199902
19416,9991,27558,4.64E-06,0.2,900,55069618
37565,1131,2973,2.48E-05,0.1,1055,336486
17684,93519,8665,4.64E-06,0.0005,7673,405204
94491,15078,9285,4.64E-06,0.01,6611,1400092
73634,13149,27054,0.00160539,0.03,1554402,10672185
72160,50606,5963,1.65E-05,0.23,60291,69417708
22426,93374,5809,0.00041097,0.07,860605,37972171
52395,86072,14633,0.00160539,0.01,7239995,12595016
30927,14951,21960,0.00019487,0.03,90107,9850074
22071,2296,4952,0.00491597,0.27,249137,3070563
15898,8452,13328,0.00082487,0.23,110852,25913392
86265,65883,2422,0.00860544,0.25,48908429,39898592
144700,89168,14675,0.00491597,0.01,63429368,13085712
106674,68393,16165,0.00018467,0.05,1347321,55281394
61892,26952,2968,0.00019487,0.15,325074,12000889
123001,89746,6188,2.48E-05,0.001,274096,555378
147207,7209,4744,0.00078778,0.15,836046,5130893
72696,9829,14588,0.00018467,0.3,131957,43018224
54107,5682,458,0.02533638,0.05,7790379,130377
91310,8116,18456,0.00034241,0.13,253778,19475377
34570,77428,18043,0.01084252,0.05,29022333,69853653
69464,69436,1866,0.00163948,0.0005,7907812,64802
60162,98790,6877,0.00182521,0.07,10848018,47561804
77647,1338,21009,0.00031941,0.17,33203,4781515
33301,50227,4378,0.00160539,0.1,2685235,21990328
131910,55678,14962,0.00163948,0.0005,12041261,416554
133215,11011,13911,0.02533638,0.2,37165044,30635711
59813,13687,4343,0.00082282,0.15,673627,8917505
9781,6349,30883,0.00296184,0.3,183953,58827901
80424,60896,148,0.00163948,0.27,8029454,2438833
93938,48169,1744,1.65E-05,0.27,74707,22687397
106020,21986,35,0.00163948,0.0005,3821663,391
20947,2350,48998,0.00182521,0.23,89851,26484328
1248,1945,7883,0.00370564,0.0005,8995,7667
77547,5364,3061,0.00018467,0.0005,76823,8212
51265,6058,36885,0.01084252,0.27,3367862,60341265
22975,30203,44276,0.00056263,0.0005,390441,668665
129560,48728,3750,4.64E-06,0.2,29293,36551029
2482,5230,45467,0.01084252,0.2,140824,47567666
6925,56180,1098,2.09E-05,0.27,8124,16663658
35749,38651,4677,0.01084252,0.23,14981947,41584161
77825,66549,980,0.00019487,0.0005,1009268,32633
59204,63080,15980,0.00018467,0.03,689670,30241974
9859,12,13427,4.64E-06,0.2,0,32647
110232,84037,7524,0.00047003,0.01,4354207,6323387
83872,79549,15943,4.64E-06,0.03,30958,38049497
47407,56360,5606,0.00108175,0.13,2890346,41080023
48483,10474,21456,0.00056263,0.27,285734,60683875
120900,23938,3024,0.00163948,0.27,4744993,19545907
21028,28039,7084,4.34E-06,0.17,2559,33771873
36687,13917,42468,0.00160539,0.01,819733,5910683
43074,47357,10942,0.00082185,0.001,1676488,518182
15283,61222,1454,0.00078778,0.03,737115,2672226
51313,23983,35195,0.00082487,0.005,1015132,4220503
50506,43853,4497,0.00047003,0.15,1041074,29584862
70502,12802,17331,0.00163948,0.01,1479834,2218933
69458,65159,2,0.00163948,0.2,7420009,28864
54412,59495,6156,0.00018467,0.13,597832,47617838
26411,6014,29157,0.01084252,0.3,1722233,52606342
64911,33712,3134,0.00041097,0.07,899334,7396708
85244,52424,19204,0.00013363,0.03,597179,30203481
99597,63890,1999,2.48E-05,0.25,158002,31938583
37826,57061,1728,4.64E-06,0.0005,10015,49326
44995,103,1103,0.00952101,0.15,44508,17191
147087,90378,1220,0.00370564,0.2,49261310,22063897
46402,25898,38804,8.43E-05,0.001,101298,1005002
88449,58724,10523,0.00047003,0.05,2441423,30899587
43780,33719,20168,4.34E-06,0.03,6406,20402401
70496,45936,19271,2.09E-05,0.0005,67616,442639
108432,11645,6793,0.00019487,0.25,246075,19777879
44851,46911,44921,0.00082487,0.03,1735569,63220060
114673,21428,8165,0.00041097,0.13,1009869,22747506
23106,14221,10906,0.01084252,0.03,3562774,4653216
1014,22970,7673,0.00370564,0.15,86367,26439607
29663,17842,34238,2.48E-05,0.001,13141,610913
105550,17192,16915,0.00015297,0.005,277594,1454130
52550,13393,1428,0.00182521,0.3,1284598,5737912
36658,98527,416,8.43E-05,0.03,304440,1230145
149033,42485,611,0.00491597,0.005,31126782,129920
141389,56661,2337,0.00041097,0.17,3292409,22519960
17716,16725,11094,1.65E-05,0.25,4892,46390731
35103,75798,7064,8.43E-05,0.001,224278,535514
49885,5508,8049,0.00013363,0.23,36719,10197743
65790,2811,31419,0.01084252,0.3,2005331,26497877
14206,13733,34633,0.00019487,0.13,38018,61830693
100126,48822,1350,0.01084252,0.005,53002128,329711
72323,33937,3147,4.64E-06,0.2,11388,21366758
45321,51775,12655,0.02533638,0.01,59453366,6552221
70321,18077,18955,0.00056263,0.001,715233,342663
28940,38407,2486,0.00082282,0.05,914603,4774476
35093,23673,665,0.00296184,0.25,2460589,3940676
127313,71511,8383,0.00034241,0.0005,3117411,299774
110673,23404,964,0.02533638,0.3,65629120,6773426
78502,53550,4209,0.00182521,0.005,7672885,1126997
97530,10199,4126,0.00078778,0.27,783647,11364111
60794,60167,3135,0.00860544,0.05,31477547,9432298
60648,43380,251,0.00015297,0.15,402453,1638661
75980,42917,24266,0.00182521,0.0005,5951782,520723
16754,54691,9359,0.00860544,0.1,7885273,51189325
109173,72887,17344,0.00491597,0.01,39118156,12642133
136814,8207,14190,2.09E-05,0.1,23445,11646733
51694,2448,20526,0.00952101,0.25,1205181,12565567
69456,86986,4650,0.00013363,0.0005,807362,202272
72491,26777,18378,2.09E-05,0.07,40531,34448796
24366,8492,9782,1.65E-05,0.001,3416,83079
77492,69743,8797,0.00019487,0.0005,1053192,306799
111497,45818,5490,0.00047003,0.25,2401219,62887215
43479,35,32087,0.00491597,0.13,7496,146291
24002,17648,36729,0.00860544,0.07,3645397,45376278
21864,39966,4404,1.65E-05,0.0005,14427,88009
78276,58538,5774,4.34E-06,0.1,19886,33803538
65310,69547,1915,2.09E-05,0.05,94840,6660472
68616,10411,10204,2.09E-05,0.1,14916,10624426
72170,79998,13609,0.00160539,0.0005,9268764,544386
21532,81699,7685,0.00491597,0.1,8648262,62792595
43659,33119,48908,0.00163948,0.01,2370629,16198144
33610,1747,37338,0.00078778,0.23,46269,15006912
1124,7576,28365,0.01084252,0.25,92369,53730391
115891,12479,6178,0.00019487,0.13,281825,10023210
149041,70397,1237,8.43E-05,0.27,884381,23525377
47457,20690,17510,0.00108175,0.01,1062201,3623009
67748,60721,16552,2.48E-05,0.0005,102145,502546
53656,19156,21972,0.00015297,0.05,157232,21046158
24388,19059,28016,0.00034241,0.005,159163,2669929
72463,10502,25705,1.65E-05,0.15,12564,40495099
83945,1242,5314,0.00019487,0.03,20332,198172
1404,69360,19739,0.00013363,0.03,13013,41073389
545,37003,33487,0.00041097,0.001,8303,1239169
67288,85107,1419,0.00163948,0.13,9388911,15701619
32418,28254,29437,0.00082185,0.01,752774,8317392
74131,8372,8229,0.00031941,0.0005,198257,34451
19408,14372,11303,0.00018467,0.03,51513,4873769
56015,27541,7385,0.00082282,0.23,1269416,46784233
111981,4814,7238,0.00034241,0.23,184600,8014813
28031,61019,8938,0.00491597,0.0005,8408673,272724
26480,34946,4680,0.00163948,0.17,1517152,27806926
34871,78138,22239,2.48E-05,0.0005,67656,868880
59764,39763,35497,4.34E-06,0.01,10313,14115120
79218,6698,19032,4.64E-06,0.13,2462,16574430
148767,20291,8074,0.00018467,0.2,557472,32769080
108251,6926,14586,0.00182521,0.13,1368620,13135350
57684,35460,6461,0.00108175,0.3,2212754,68734046
9956,707,25665,0.00082282,0.03,5794,544628
102475,29527,452,0.00031941,0.27,966493,3610397
139169,50831,2641,4.64E-06,0.001,32824,134287
23076,30491,22041,0.00047003,0.1,330732,67207515
28788,17217,6105,1.65E-05,0.27,8183,28382988
62141,90372,1590,0.00860544,0.17,48327624,24441538
115408,19617,3765,0.00082185,0.15,1860650,11079231
41513,19863,3145,0.00082185,0.3,677708,18746256
136527,4440,13523,0.00160539,0.0005,973208,30023
40858,17665,476,8.43E-05,0.13,60839,1095272
51587,4396,36801,0.00034241,0.3,77654,48535949
10147,32980,2077,2.48E-05,0.2,8309,13704913
125119,81105,4355,0.00108175,0.15,10977483,52990170
119766,14495,4523,2.48E-05,0.27,43108,17703183
8351,16227,2749,4.34E-06,0.3,588,13384038
61691,80856,736,0.00082185,0.27,4099507,16081889
13205,21899,26916,0.00952101,0.07,2753440,41261951
81761,29922,4254,0.00952101,0.03,23293142,3818892
34240,16536,11526,0.00018467,0.001,104565,190604
146719,98366,3884,0.00041097,0.001,5931197,382096
101866,21800,8188,0.01084252,0.3,24078157,53552627
102554,24985,1621,0.00491597,0.01,12596478,405131
123259,6608,17338,0.00019487,0.15,158741,17188163
129963,541,11546,0.00031941,0.03,22482,187614
47351,97294,848,0.00370564,0.1,17072200,8251764
2386,24754,10514,0.00860544,0.0005,508432,130147
118373,96996,3237,0.00041097,0.17,4718667,53386801
125711,9113,3488,0.00163948,0.07,1878402,2225871
22829,5814,35161,0.00163948,0.05,217628,10222275
11257,1623,32373,0.00182521,0.25,33361,13141397
2202,3984,13211,0.00019487,0.001,1710,52645
95744,68794,15166,0.00160539,0.001,10574178,1043390
23720,1864,5790,0.00952101,0.001,421097,10795
121142,17406,1062,0.00952101,0.17,20076451,3145340
26670,9369,20507,0.00013363,0.3,33394,57646768
4347,45715,7283,0.00078778,0.15,156568,49943970
89670,37236,1573,0.00082487,0.17,2754217,9959397
26825,1545,47487,1.65E-05,0.001,684,73405
9089,1669,1614,0.00163948,0.3,24885,808908
9913,57878,4856,0.00163948,0.15,940721,42167024
21408,4881,21461,2.48E-05,0.25,2595,26192604
11758,72149,9404,0.00041097,0.01,348653,6785561
63489,87808,1154,0.00082282,0.05,4587192,5068982
52367,10176,33949,0.00015297,0.13,81521,44914624
59527,19989,26123,4.34E-06,0.001,5164,522188
9210,20975,27240,4.34E-06,0.005,838,2856904
119334,64298,4320,0.00034241,0.25,2627318,69445572
110983,95715,1110,0.00019487,0.1,2070060,10631863
9288,91938,1579,4.64E-06,0.0005,3962,72615
87878,66179,2507,0.00082282,0.001,4785305,165952
101805,57226,18124,0.00082185,0.001,4788087,1037228
42496,77175,3646,8.43E-05,0.23,276444,64722430
52119,5614,27090,0.00952101,0.15,2786296,22817088
120340,64804,1636,0.00019487,0.03,1519723,3181290
131051,18576,6839,0.00078778,0.3,1917835,38114709
141943,77966,13633,2.09E-05,0.05,231074,53147934
62006,20085,15605,0.00082282,0.05,1024791,15672854
44359,5405,39676,0.00013363,0.13,32043,27882409
78261,33805,1719,0.00370564,0.25,9803900,14531256
83609,24189,24226,0.00082185,0.1,1662184,58602919
91883,50589,10925,4.64E-06,0.0005,21568,276351
125786,17872,382,8.43E-05,0.2,189494,1367867
132992,2105,10788,8.43E-05,0.25,23606,5679681
103582,19453,13763,0.00047003,0.01,947148,2677465
15074,42028,29970,4.64E-06,0.03,2939,37789020
105715,1428,10206,2.48E-05,0.17,3749,2478126
136223,29314,9739,1.65E-05,0.15,65929,42826446
135843,22066,339,4.64E-06,0.03,13908,224701
3471,64475,19944,2.48E-05,0.0005,5557,642960
120873,325,6323,4.34E-06,0.05,170,103037
137613,63865,500,0.00015297,0.27,1344412,8632991
128235,27404,2285,2.48E-05,0.17,87258,10648390
15805,47058,2471,8.43E-05,0.15,62692,17444039
71615,65776,1461,0.00082185,0.17,3871417,16344669
123987,18238,4328,4.64E-06,0.0005,10492,39470
122828,6385,9738,0.00082185,0.25,644632,15547151
94786,7208,11892,0.00108175,0.3,739094,25717060
48417,42653,2786,4.34E-06,0.17,8962,20206324
64647,28560,2173,0.00015297,0.25,282438,15521355
9801,15180,4932,0.00160539,0.13,238863,9734657
125958,16409,11798,2.48E-05,0.13,51320,25167793
6870,2998,18240,0.00491597,0.27,101280,14767597
16538,18705,22326,2.48E-05,0.001,7681,417636
114102,10003,1121,4.64E-06,0.25,5296,2805360
6312,72561,6398,0.00082487,0.005,377851,2321330
64433,13274,13612,0.00047003,0.3,402030,54210345
66286,60115,21187,0.00041097,0.01,1637649,12737287
18936,7432,22737,0.00108175,0.2,152252,33798344
9341,52633,34986,2.09E-05,0.005,10265,9207254
24804,47776,26284,0.00182521,0.0005,2163056,627891
40235,16219,1278,0.00047003,0.3,306736,6220899
51359,93245,144,8.43E-05,0.3,403669,4034713
34262,48721,6984,0.00182521,0.2,3046879,68058957
91500,63341,2880,0.00019487,0.25,1129431,45609561
141877,3473,8991,0.00047003,0.25,231625,7807284
104136,82397,5277,0.00082185,0.15,7051935,65230979
38827,73589,560,0.00860544,0.27,24588344,11137386
91929,30381,2109,0.00082487,0.17,2303812,10894292
15671,4297,21488,0.00296184,0.1,199497,9235418
9784,44256,33036,0.01084252,0.03,4695276,43861994
58711,11652,140,0.00078778,0.13,538947,213355
53032,52677,9873,0.00082487,0.13,2304366,67616832
36328,55521,29629,0.00034241,0.01,690642,16450907
134117,20417,3554,0.00013363,0.001,365921,72582
119797,12016,17048,0.00491597,0.27,7076516,55310101
46664,57734,22195,0.00013363,0.0005,360017,640716
105813,15184,10989,0.00041097,0.23,660294,38380328
100613,36669,10508,0.00491597,0.15,18136918,57798017
56300,3433,4261,0.00031941,0.23,61748,3365554
36686,51323,14010,0.00015297,0.07,288023,50332695
35378,76658,113,0.00019487,0.15,528493,1303540
74642,8352,11984,0.00163948,0.1,1022099,10009475
44262,14379,24704,0.00056263,0.0005,358093,177616
3743,5612,19791,0.00370564,0.07,77850,7775205
41579,19913,10607,0.00015297,0.13,126662,27461246
37691,48301,29061,2.48E-05,0.01,45204,14037193
34522,7012,37782,1.65E-05,0.001,3996,264938
98019,67330,33,0.00041097,0.07,2712267,160102
69424,2278,10179,4.64E-06,0.25,734,5798966
20225,17633,5158,0.00078778,0.2,280968,18191142
9848,51976,9508,0.00860544,0.01,4405086,4942105
65851,32180,1894,0.00047003,0.25,996058,15239910
90807,5200,23022,0.00015297,0.2,72238,23945680
78486,42670,10484,0.01084252,0.15,36312038,67108209
103098,53083,3307,0.00160539,0.3,8785984,52666701
34231,14870,23278,0.00031941,0.0005,162590,173081
23286,11985,3017,0.00860544,0.27,2401742,9763781
108997,24323,2156,0.00041097,0.07,1089543,3672346
34302,29462,17514,4.34E-06,0.13,4386,67083786
77974,62889,4033,4.34E-06,0.03,21282,7609767
116021,65272,6103,0.00019487,0.17,1475750,67731433
101916,96640,4285,4.34E-06,0.01,42745,4141370
54244,847,8561,0.00041097,0.17,18889,1233244
61486,46753,2526,0.00163948,0.27,4713059,31887321
15882,3847,17977,0.00018467,0.25,11284,17292290
40737,3677,44524,2.48E-05,0.27,3719,44206081
39224,30134,27653,0.00078778,0.07,931161,58334069
46353,75798,4318,0.00296184,0.17,10406324,55640318
146541,70412,11819,0.00013363,0.03,1378839,24966394
39569,15049,22294,0.00182521,0.17,1086891,57039179
57308,13896,6824,0.00031941,0.27,254364,25604925
24791,16269,14679,0.02533638,0.05,10219307,11941414
59009,25552,6214,0.00031941,0.005,481619,793979
83227,46182,1163,0.00108175,0.05,4157838,2686924
24829,62519,4827,2.48E-05,0.0005,38543,150920
3325,56230,3560,0.00296184,0.23,553791,46047145
11474,67752,2775,0.00370564,0.03,2880743,5641622
53936,12306,28533,2.09E-05,0.13,13859,45648129
11790,29212,23047,1.65E-05,0.01,5686,6732822
71327,88167,21250,0.00034241,0.005,2153343,9368182
127833,29396,7504,0.00019487,0.27,732297,59562429
60647,37088,1922,0.00952101,0.07,21415809,4991365
23557,8963,26529,0.00041097,0.2,86782,47559579
40231,25892,47344,0.00082185,0.05,856098,61292839
5444,82648,16541,8.43E-05,0.01,37928,13671559
62329,80902,26488,0.00034241,0.01,1726624,21430092
48489,12308,6719,0.00031941,0.13,190639,10752012
57,36503,19800,4.34E-06,0.001,9,722784
38858,9340,7113,0.00491597,0.0005,1784261,33220
37049,16639,13928,0.00860544,0.2,5305211,46352075
22306,29805,23376,4.34E-06,0.03,2885,20902990
72151,27530,16389,4.64E-06,0.13,9216,58657539
72780,11679,3419,0.00082185,0.23,698627,9187066
24795,38814,4461,0.00952101,0.23,9163024,39828337
60772,78330,3715,0.00047003,0.13,2237520,37837773
51519,35054,10856,4.64E-06,0.01,8379,3805764
102040,18882,14345,2.48E-05,0.005,47842,1354418
112194,22234,17069,1.65E-05,0.17,41184,64518913
28327,28139,8548,0.00015297,0.13,121937,31273310
62637,29440,16382,0.00160539,0.01,2960435,4822927
9638,22334,9342,0.00031941,0.23,68756,47988813
40911,16610,6535,0.00018467,0.2,125491,21710083
5663,68007,4729,0.00019487,0.05,75060,16082257
105961,45060,10913,0.00082185,0.01,3924037,4917550
10713,96579,16932,1.65E-05,0.01,17083,16353165
44040,1787,6173,0.00108175,0.15,85179,1655736
93045,74501,705,1.65E-05,0.27,114447,14188376
18069,8672,28904,0.00013363,0.2,20941,50133544
22106,53551,9451,0.00015297,0.1,181092,50614221
76244,65618,5412,0.00018467,0.13,923904,46166594
14988,11170,14155,0.00015297,0.3,25611,47434080
86642,14999,19756,0.00860544,0.13,11183501,38524054
50502,18433,16209,2.48E-05,0.23,23115,68724517
46587,79414,5642,0.00078778,0.03,2914552,13442572
18596,88925,3701,2.48E-05,0.15,41062,49378185
29285,5424,32201,0.00031941,0.0005,50737,87330
15388,5249,16725,0.00019487,0.005,15743,439045
33061,64314,10818,8.43E-05,0.07,179229,48706445
4158,4109,17323,0.00182521,0.25,31194,17799399
115315,21509,8707,0.00082282,0.03,2040954,5619077
47722,39521,4263,0.00082282,0.27,1551878,45490136
17787,94167,1844,0.00041097,0.15,688392,26051961
79309,26918,12945,1.65E-05,0.2,35246,69691456
59022,59327,2411,0.00047003,0.1,1645872,14307023
121924,32659,2497,0.00078778,0.07,3136947,5710496
62426,61428,2065,0.00031941,0.07,1224865,8882332
137214,58448,5279,0.00860544,0.0005,69015682,154292
145099,97659,824,0.00047003,0.23,6660478,18530261
27923,24348,15000,0.00296184,0.17,2013727,62090802
106863,58927,6400,0.01084252,0.05,68277224,18858262
12681,73737,1113,0.00952101,0.23,8903127,18883982
16485,11381,28898,0.00108175,0.1,202966,32890578
119064,94413,1897,0.00082282,0.2,9249532,35837314
119977,21911,6771,0.00018467,0.07,485477,10385826
24798,80576,5509,0.00491597,0.01,9823046,4439011
32094,21501,6154,0.00019487,0.17,134479,22495657
53572,23304,2754,4.34E-06,0.15,5418,9628404
17891,4499,2636,0.00160539,0.15,129247,1779384
87149,68635,20425,0.00018467,0.005,1104616,7009578
23430,25370,8617,0.00047003,0.25,279411,54660004
107041,83301,7242,0.00160539,0.07,14314822,42233263
58202,47889,11438,8.43E-05,0.1,234941,54780360
10936,92255,2567,0.00019487,0.23,196614,54489704
40134,13595,6425,2.48E-05,0.005,13548,436766
102725,61200,13660,0.00160539,0.01,10092866,8360574
81900,86437,11023,0.00182521,0.03,12921133,28585405
104307,47285,3661,0.00082487,0.15,4068404,25969786
60937,24655,4930,0.00952101,0.2,14304703,24311593
79395,8443,600,0.00182521,0.13,1223616,658898
9473,27403,8460,0.00013363,0.17,34692,39414460
39977,41746,4935,0.00952101,0.005,15889777,1030255
91870,11117,14145,0.00860544,0.13,8789187,20444191
48759,14393,31758,0.00163948,0.15,1150596,68565823
88572,26455,8523,0.02533638,0.05,59369899,11275367
96851,13715,11653,0.00034241,0.27,454833,43154182
28864,60105,3188,0.00019487,0.0005,338078,95835
119452,19854,13858,0.00018467,0.2,437975,55029829
36893,37461,12437,8.43E-05,0.15,116495,69891241
100440,5241,6056,0.00056263,0.27,296198,8570981
43966,2551,33619,0.00491597,0.23,551583,19733297
51064,14097,24018,2.48E-05,0.001,17874,338596
48030,7654,6046,0.00041097,0.01,151086,462774
91236,55004,2714,0.00056263,0.23,2823529,34335519
87562,1508,7804,2.48E-05,0.03,3280,353252
93400,97536,15816,0.00163948,0.03,14935599,46280910
137842,6183,15572,0.00160539,0.17,1368273,16369118
91791,10508,16808,2.48E-05,0.2,23951,35328450
17203,9276,46574,1.65E-05,0.15,2634,64806756
80374,9713,7802,0.00031941,0.25,249382,18947981
25275,69198,13889,0.00082185,0.0005,1437437,480556
48208,31115,19815,4.34E-06,0.001,6510,616582
141142,4981,4897,0.00860544,0.15,6050752,3659977
42759,12801,2761,0.02533638,0.13,13869434,4595043
128466,82003,4153,0.00018467,0.001,1945446,340568
39847,1754,6556,0.00056263,0.27,39329,3105516
94133,2392,20866,0.00082487,0.23,185806,11484242
64862,22897,5607,0.00491597,0.3,7301019,38521209
2719,28161,21608,1.65E-05,0.03,1264,18255507
43539,41411,11449,0.00082185,0.005,1481810,2370792
119803,451,11148,2.48E-05,0.3,1343,1510601
138007,16136,14084,2.09E-05,0.3,46498,68181455
91775,53017,11971,8.43E-05,0.001,410135,634686
51601,6661,39216,0.00296184,0.2,1018108,52247827
57836,17815,33310,0.00015297,0.01,157620,5934483
110042,37929,4045,0.00015297,0.05,638476,7671463
48165,6140,29156,0.00019487,0.25,57637,44760600
32536,39882,7830,0.01084252,0.15,14069493,46844825
69076,22128,4380,0.00019487,0.3,297867,29080145
27178,48742,4284,0.00078778,0.2,1043603,41763735
79810,14962,7321,2.09E-05,0.13,24934,14240738
39378,8496,18632,0.00163948,0.13,548570,20581913
34173,17315,19730,4.64E-06,0.1,2745,34164468
12929,14434,15123,0.00182521,0.23,340644,50207662
142280,13851,13476,0.00370564,0.25,7302862,46665978
118731,34614,7894,2.48E-05,0.0005,102046,136635
85156,55151,19511,0.00370564,0.03,17403649,32283473
80582,14431,384,0.00860544,0.13,10007283,721665
126636,24192,561,0.00296184,0.001,9073916,13586
9244,41300,24556,0.00041097,0.005,156905,5071095
43641,73360,3546,0.00041097,0.2,1315751,52041672
18257,1665,21943,0.00160539,0.13,48824,4751757
26818,40542,9059,0.00163948,0.15,1782568,55096311
128475,3642,15486,0.00018467,0.005,86421,282049
85897,29183,22006,0.00370564,0.03,9289125,19266782
1232,35121,20835,1.65E-05,0.001,714,731768
146799,44538,14185,0.00031941,0.03,2088364,18953505
137299,99547,1550,0.00034241,0.1,4680017,15431392
109924,38202,5876,0.00019487,0.15,818332,33672996
147960,65045,7982,0.00082282,0.13,7918993,67500800
138461,74758,9766,0.00018467,0.005,1911550,3650680
16929,71763,4724,0.00056263,0.2,683540,67807137
89527,10395,7012,2.48E-05,0.25,23108,18224705
89669,14198,12547,0.00082282,0.001,1047617,178157
63647,9030,27583,0.00047003,0.15,270165,37364510
69561,9712,17758,0.00018467,0.2,124769,34497130
139572,67225,10326,4.34E-06,0.001,40721,694210
102673,30145,2875,2.09E-05,0.3,64626,26006027
146452,49337,7831,0.00034241,0.13,2474141,50231793
29062,50129,3460,1.65E-05,0.001,24053,173493
136631,46290,4482,0.00163948,0.1,10369277,20748792
146470,8081,8129,0.00056263,0.2,665994,13139510
6711,69060,5404,0.00952101,0.03,4412859,11196560
148542,22118,1709,0.00047003,0.3,1544264,11340501
80021,15835,22821,0.00296184,0.15,3753302,54210143
115543,50502,6798,0.00163948,0.2,9566760,68664652
81874,12183,12713,0.00182521,0.17,1820724,26332174
17430,37323,26365,0.00108175,0.01,703771,9840364
28495,78842,8717,0.00163948,0.05,3683316,34363775
55952,90460,4454,0.00034241,0.13,1733084,52384249
76580,99678,10446,0.00015297,0.005,1167692,5206222
3002,27490,13574,1.65E-05,0.0005,1362,186584
20687,66742,4914,0.00031941,0.001,441029,327987
2025,41300,12075,0.00013363,0.03,11177,14961777
105597,20547,17000,0.00082185,0.2,1783219,69862952
107481,8711,15995,0.00952101,0.23,8915018,32049376
21229,538,23596,0.00013363,0.005,1527,63543
83238,8971,24383,0.00082487,0.27,615968,59061003
69925,45757,25144,0.00952101,0.0005,30463488,575279
63478,3078,32998,0.00056263,0.23,109953,23365732
139568,66071,6510,0.00078778,0.05,7264447,21508789
120046,20209,15291,0.00491597,0.0005,11926590,154515
34840,8433,25300,2.09E-05,0.3,6135,64015735
15872,5266,16465,0.00078778,0.2,65856,17343368
40244,26014,41080,0.00082185,0.005,860421,5343465
83855,38643,920,0.01084252,0.03,35135148,1067702
20103,54396,32969,0.00082185,0.03,898753,53802161
64555,90031,187,2.48E-05,0.13,144314,2200026
90188,23458,5453,8.43E-05,0.25,178328,31982207
81450,56935,6639,0.00082185,0.01,3811276,3780217
15043,64156,13828,4.34E-06,0.005,4188,4435922
49274,16738,36130,0.02533638,0.01,20896544,6047573
61892,13857,26601,0.00370564,0.0005,3178208,184313
