lr,lc,rc,ld,rd,lnnz,rnnz
10311,57839,23687,0.00952101,0.005,5678452,6850251
90205,80302,9156,0.00056263,0.01,4075511,7352674
115135,77868,9243,4.64E-06,0.03,41599,21594529
11196,78770,24188,0.00082487,0.0005,727467,952658
67170,55986,24490,1.65E-05,0.05,62088,68557405
66151,52821,587,0.00108175,0.3,3779885,9309965
128370,31939,12346,0.00296184,0.1,12143886,39435647
101814,7029,20371,0.00370564,0.1,2652163,14320018
59229,23849,23166,0.00163948,0.005,2315940,2762534
35966,36907,17178,0.00019487,0.01,258678,6340284
146630,63245,1162,0.00370564,0.15,34364990,11030366
35330,7840,44464,1.65E-05,0.03,4573,10458167
60012,19013,2778,0.01084252,0.15,12371622,7925369
15952,41032,26098,0.00078778,0.01,515656,10708687
9069,10619,49834,0.00041097,0.005,39582,2645999
58133,19363,11946,1.65E-05,0.27,18584,62454838
39661,6712,46108,0.00019487,0.07,51877,21663957
42373,13709,30735,0.00018467,0.05,107274,21068248
126505,65840,7474,0.00078778,0.1,6561638,49210695
13001,10240,19862,0.00041097,0.07,54718,14238237
14762,29944,45776,0.00041097,0.005,181675,6853702
114389,13695,11730,0.00082185,0.25,1287495,40164332
66383,46717,25184,0.00034241,0.0005,1061898,588282
55461,15858,4480,0.00082282,0.03,723716,2131748
138994,40557,12141,1.65E-05,0.1,93070,49244456
61042,49214,7756,2.09E-05,0.005,62726,1908576
72171,68951,2559,0.00013363,0.3,664981,52952725
29134,6419,36486,2.48E-05,0.1,4644,23424026
47533,7162,38204,0.00078778,0.15,268218,41047997
62818,61548,23504,2.48E-05,0.03,96002,43399156
130094,27951,1798,0.00082487,0.27,2999465,13572137
39415,9910,3399,0.00182521,0.3,712995,10107631
141224,85532,3230,4.64E-06,0.2,56047,55268132
66598,48858,13092,0.00182521,0.001,5938994,639679
146851,4594,3240,0.00163948,0.27,1106266,4019620
83697,91639,3043,0.00082487,0.001,6326794,278880
72946,1927,9384,0.00082282,0.07,115697,1266299
33650,26497,24497,0.00082487,0.05,735515,32456074
43983,9416,4585,0.00018467,0.05,76487,2159059
56733,1798,13160,2.09E-05,0.1,2130,2366503
22323,55513,1477,0.00160539,0.17,1989483,13944298
101077,66502,6333,0.00019487,0.03,1309899,12636402
57661,28061,16001,0.00078778,0.15,1274685,67355694
31614,3676,41105,0.00018467,0.27,21462,40800377
7515,2662,11484,0.00082487,0.25,16505,7644794
23458,24315,3337,8.43E-05,0.13,48079,10550895
97340,17256,11210,2.09E-05,0.13,35072,25147601
53373,70472,18887,4.64E-06,0.03,17452,39932794
67817,62378,6504,0.00370564,0.13,15676165,52745699
80251,83349,15974,0.00160539,0.03,10738272,39944008
76183,9345,13910,0.00860544,0.15,6126663,19499050
56875,5178,10602,4.34E-06,0.23,1278,12627375
57619,10369,17138,0.00370564,0.1,2214055,17771801
46915,81642,669,2.48E-05,0.01,95105,546497
20921,35160,4972,0.00013363,0.25,98301,43710004
123334,56547,3169,0.00015297,0.01,1066848,1792446
53175,32271,2214,0.00370564,0.13,6359098,9289964
19255,3359,44537,0.00082487,0.17,53354,25432810
109169,21047,10213,0.01084252,0.0005,24912918,107480
49124,60148,2041,0.00015297,0.3,451987,36844036
132022,97223,15880,2.09E-05,0.01,268009,15439168
83473,11061,12760,0.00013363,0.27,123384,38110063
65193,73706,17256,0.00041097,0.0005,1974792,635943
97323,95724,2685,0.00160539,0.13,14956191,33417704
24004,6397,37435,2.09E-05,0.2,3206,47896697
72100,49574,4367,0.00078778,0.3,2815783,64956826
112861,45309,285,0.00491597,0.15,25138850,1938333
109401,14763,16580,0.00056263,0.15,908748,36719146
127368,77,3059,0.00018467,0.03,1818,7097
78683,47533,12362,2.09E-05,0.1,78093,58762256
67044,29875,5999,4.34E-06,0.27,8692,48393384
5459,7032,29456,0.00047003,0.25,18044,51786664
144230,96983,477,0.00163948,0.25,22932910,11573814
68944,42405,19885,2.48E-05,0.0005,72592,421632
64531,3509,3334,0.00082487,0.25,186832,2925888
29814,5713,42304,0.00160539,0.25,273444,60422102
118772,38928,5194,0.00952101,0.1,44021963,20223170
97340,29513,142,8.43E-05,0.0005,242154,2100
4166,4901,17116,0.00047003,0.13,9598,10907789
1823,5803,31947,0.00019487,0.005,2062,927045
109251,94379,6693,0.00078778,0.001,8122828,631762
120065,13463,16134,0.00031941,0.23,516326,49962991
58439,31850,10855,0.00013363,0.13,248727,44945518
36663,63795,21488,0.00078778,0.01,1842604,13708681
58735,45307,31262,0.00370564,0.005,9861261,7082126
45028,25736,15495,4.34E-06,0.0005,5029,199405
41405,85466,2681,4.34E-06,0.23,15358,52707032
11176,72303,22235,4.34E-06,0.0005,3507,803836
108334,13299,2405,0.00491597,0.27,7082729,8636256
8782,22279,47966,0.00013363,0.005,26145,5343317
48859,94603,1024,0.00082487,0.3,3812774,29089369
108127,37319,4902,0.00952101,0.3,38419664,54887484
52780,28063,9310,8.43E-05,0.03,124850,7838785
136779,74986,14979,4.64E-06,0.001,47590,1123235
74084,30266,15025,2.48E-05,0.13,55674,59118442
62054,81405,923,0.00160539,0.05,8109778,3757423
117402,41865,9669,0.00296184,0.1,14557940,40481598
49052,28783,29354,2.48E-05,0.03,35057,25348212
88936,35729,5966,0.00296184,0.005,9411716,1065881
46552,28107,6462,4.64E-06,0.05,6071,9082664
131383,22069,14917,0.00047003,0.01,1362905,3292193
34736,16674,29063,2.09E-05,0.13,12094,63002454
72843,68529,6540,0.00860544,0.005,42957289,2241082
18171,8670,34439,0.00078778,0.0005,124116,149302
125701,99955,13726,0.00108175,0.001,13591660,1372082
86878,9659,2897,0.00015297,0.25,128376,6997829
41945,26435,4196,0.00018467,0.2,204770,22186322
50470,10232,7147,8.43E-05,0.25,43530,18284329
85612,19383,15158,0.00034241,0.2,568230,58764666
101011,20043,12899,2.48E-05,0.17,50271,43954012
31345,10225,7617,4.34E-06,0.01,1391,778962
44795,64353,20258,2.09E-05,0.03,60191,39111855
114665,5454,3216,0.00019487,0.25,121887,4386967
8186,16256,11668,0.00015297,0.23,20357,43627217
97262,45129,2209,0.00108175,0.17,4748231,16948371
95413,30070,21222,0.00952101,0.001,27317533,638179
39914,23424,6284,0.01084252,0.13,10137421,19136676
147487,89948,716,1.65E-05,0.3,219025,19324256
118970,3572,6035,0.00108175,0.2,459705,4311469
117606,15993,11845,0.00082185,0.0005,1545869,94729
35716,561,41663,0.00041097,0.3,8242,7018858
110354,20119,12417,0.00047003,0.17,1043589,42472170
22996,74917,2141,0.00056263,0.25,969298,40099600
525,26533,40444,0.00082282,0.005,11463,5365670
53622,11273,4304,0.00370564,0.13,2240050,6307640
31122,60029,3064,0.00041097,0.2,767809,36793172
84406,72283,9618,0.00047003,0.07,2867731,48665727
131803,16448,8133,0.00019487,0.17,422483,22744064
120194,210,14749,0.00160539,0.27,40578,837506
6775,57209,5413,0.00082487,0.03,319718,9290654
30478,5389,39042,8.43E-05,0.3,13845,63122954
90284,25500,19706,0.00160539,0.13,3696123,65329749
6165,9869,32297,0.00952101,0.2,579381,63750717
97476,14298,15548,0.00082185,0.27,1145446,60023518
68578,5172,12340,0.00082487,0.27,292586,17233088
113339,11781,16801,8.43E-05,0.17,112551,33650251
31687,11301,15541,0.00163948,0.27,587141,47424818
64025,5956,21940,0.00031941,0.27,121816,35287593
39511,7882,4204,0.00018467,0.13,57515,4308681
23455,40349,11933,0.00182521,0.13,1727441,62594221
47902,40860,2276,0.00108175,0.15,2117315,13953154
54794,10918,23122,0.00013363,0.13,79946,32819422
15102,44673,2066,0.00370564,0.13,2500076,11999977
101659,25570,16517,0.00182521,0.001,4744620,422364
30743,78844,15180,0.00034241,0.0005,829991,598440
98040,72937,17403,2.09E-05,0.0005,149309,634666
71866,91157,21575,0.00078778,0.001,5160847,1966763
38810,16575,18366,0.02533638,0.05,16298528,15221083
8601,11656,15822,0.00082185,0.27,82399,49798718
123185,99899,4973,8.43E-05,0.03,1037290,14904177
79447,63006,10011,2.09E-05,0.1,104520,63082043
95173,36540,7616,0.00082185,0.17,2858184,47311402
55135,20118,10659,0.00041097,0.13,455866,27878224
83236,54120,6021,0.00082185,0.005,3702271,1629484
17119,92166,11747,0.00015297,0.005,241361,5413417
109984,10144,10070,0.00296184,0.23,3304800,23497928
4699,1051,25946,0.00015297,0.01,755,272705
6337,11423,46183,1.65E-05,0.05,1195,26379315
23858,4793,34170,0.00952101,0.3,1088859,49139015
82705,63223,14312,0.00034241,0.0005,1790455,452451
47766,36407,4577,0.00031941,0.17,555470,28332444
95510,4457,19090,0.00491597,0.23,2092781,19570513
5124,52918,6974,0.00491597,0.001,1333067,369083
66162,10767,21945,0.00370564,0.27,2639783,63798267
57042,85758,3014,2.09E-05,0.03,102142,7755079
28593,79156,16080,0.01084252,0.005,24540378,6364253
37874,34877,280,0.00047003,0.3,620889,2935250
52154,38677,25094,4.34E-06,0.01,8754,9705669
125125,91035,3114,0.00019487,0.23,2219745,65204455
122558,88200,4084,8.43E-05,0.1,911145,36025046
21397,71947,509,0.00082487,0.25,1269907,9170266
21662,11163,7726,0.00019487,0.17,47126,14662975
49241,79587,17870,0.00041097,0.0005,1610586,711126
33688,97130,477,0.00078778,0.13,2577773,6034029
8327,40857,4584,0.00013363,0.3,45465,56198627
28186,4862,12625,0.00041097,0.13,56324,7980861
118762,9847,2227,0.00108175,0.13,1265062,2851095
148589,98836,1262,4.64E-06,0.13,68143,16223578
90202,24592,3814,0.00860544,0.07,19089136,6566842
33992,71967,24099,0.00182521,0.01,4465098,17343853
124972,64466,3152,0.00018467,0.27,1487806,54870889
30469,7858,27737,0.02533638,0.03,6066815,6539469
30859,41261,1031,0.00015297,0.0005,194772,21283
1467,77604,3611,0.00860544,0.17,979722,47641217
126160,43515,2319,0.00370564,0.15,20343525,15137530
34155,737,37565,0.00370564,0.3,93349,8311767
45301,73260,29220,0.00163948,0.03,5441126,64221300
40090,30007,15910,1.65E-05,0.1,19861,47745115
52441,51327,11265,0.00078778,0.01,2120438,5782461
9525,47507,6271,4.64E-06,0.1,2099,29793057
47933,30435,27576,0.00034241,0.005,499537,4196528
39382,33457,20162,0.00013363,0.1,176077,67459541
88100,17317,9044,1.65E-05,0.07,25189,10964412
55606,890,23735,0.00296184,0.03,146674,634136
85734,4361,8334,0.00019487,0.27,72863,9814065
49127,91139,13444,0.00163948,0.001,7340721,1225341
72285,32378,9037,0.00082487,0.05,1930609,14631017
28558,72337,4965,0.00018467,0.0005,381502,179595
14825,21176,17663,0.00078778,0.17,247323,63590699
18321,10073,18315,1.65E-05,0.17,3047,31365078
46745,1343,35423,0.01084252,0.27,680794,12847027
6019,9228,18110,0.00082487,0.23,45823,38439056
72114,35258,10684,0.01084252,0.001,27568872,376708
102997,23113,17606,0.00860544,0.005,20486186,2034764
105610,23230,3636,0.00047003,0.005,1153145,422429
27613,20550,14368,0.00370564,0.17,2102883,50198689
105669,21939,17479,0.00182521,0.005,4231481,1917498
44704,32594,2737,0.00108175,0.3,1576254,26772365
89393,48302,2010,0.00160539,0.25,6931993,24273677
77575,70034,19870,0.00082282,0.005,4470348,6958243
77912,63511,3316,0.01084252,0.05,53651784,10532836
49859,13553,26439,0.00182521,0.0005,1233390,179172
71677,85604,12155,0.00034241,0.0005,2100995,520305
48165,34742,34674,0.00860544,0.05,14400184,60234242
103254,4512,5847,4.34E-06,0.3,2022,7915653
118615,58746,6027,0.00370564,0.03,25821699,10622480
103887,84600,1815,1.65E-05,0.27,145106,41473596
61902,28863,5866,4.64E-06,0.13,8290,22014407
65676,25327,1375,0.02533638,0.05,42144908,1741457
430,55767,14261,0.00296184,0.001,71089,795349
83833,49466,3653,2.48E-05,0.0005,102970,90355
12043,6714,32960,0.00296184,0.13,239509,28770824
1622,19034,32653,0.00163948,0.05,50632,31077025
132145,40855,5630,0.00018467,0.2,997001,46007082
46485,42407,21662,0.00047003,0.03,926600,27560300
121198,86511,4957,0.00041097,0.05,4309069,21446155
62231,61412,14572,0.00491597,0.03,18787935,26848702
79749,80636,3354,0.00056263,0.001,3618120,270513
16921,72588,4704,0.00031941,0.07,392332,23904708
41555,134,37580,0.00015297,0.13,857,658823
2916,6741,27123,0.00296184,0.25,58228,45714593
58957,41339,3907,0.00078778,0.3,1920038,48454840
104742,15880,11544,1.65E-05,0.005,27461,916622
118623,99373,1043,2.48E-05,0.01,292696,1036543
97226,58013,7015,0.00082185,0.17,4635643,69187736
21099,31617,9736,0.00056263,0.17,375334,52333468
98789,10178,12262,0.00182521,0.15,1835317,18722601
32790,3677,40178,0.02533638,0.001,3054851,147735
129363,74682,13551,8.43E-05,0.005,814341,5060391
97998,1538,1573,8.43E-05,0.0005,12706,1210
53608,45545,17258,0.00034241,0.03,836029,23580758
55215,13208,34904,0.00078778,0.13,574524,59933364
3212,1914,13103,0.00163948,0.15,10084,3763532
121623,16092,12665,0.00018467,0.27,361440,55029056
45030,9454,12818,0.00013363,0.3,56893,36357891
52283,26742,626,0.00078778,0.03,1101445,502233
15928,28345,1595,0.00078778,0.13,355676,5878490
3821,30768,2304,0.00019487,0.2,22911,14178786
96217,20659,3494,0.00082487,0.17,1639718,12274312
91437,47847,5000,0.00860544,0.0005,37649663,119631
136830,30630,1172,0.00160539,0.27,6728567,9698574
9302,32287,11818,0.00370564,0.13,1113044,49604646
87839,12265,14920,0.00160539,0.17,1729583,31109701
110829,22660,5334,4.34E-06,0.3,10899,36261856
55798,24080,9815,0.00015297,0.17,205538,40181043
69370,35052,9856,0.00491597,0.15,11953773,51827089
27736,2131,46161,8.43E-05,0.2,4983,19679440
106917,88466,19494,0.00041097,0.0005,3887182,862307
137905,14334,8858,4.64E-06,0.3,9172,38096629
18531,48565,35069,0.02533638,0.005,22802599,8515856
74122,1856,10040,0.00860544,0.17,1183923,3168172
87224,13259,12207,0.01084252,0.25,12540033,40466567
50026,58823,1647,4.34E-06,0.17,12771,16475252
47500,15849,17356,0.00034241,0.15,257787,41263935
62034,5053,5725,0.00018467,0.07,57886,2025075
55380,21334,10014,8.43E-05,0.3,99589,64096610
59716,2755,24572,0.00860544,0.15,1416179,10157712
45200,40348,40505,0.00047003,0.01,857223,16343251
44268,67307,1562,0.00160539,0.17,4783385,17878261
57203,15027,17392,0.00163948,0.01,1409339,2613665
9119,3325,38376,0.00491597,0.1,149082,12762284
75882,74665,1978,0.00018467,0.005,1046310,738803
65680,64231,9172,4.64E-06,0.001,19574,589141
41350,55930,7181,0.00047003,0.17,1087053,68281989
35142,39397,39842,0.00078778,0.001,1090698,1569720
122540,5378,974,2.09E-05,0.13,13762,681479
42794,30064,1487,0.00078778,0.13,1013556,5812291
73130,13360,4775,0.00034241,0.13,334561,8295194
94461,12246,11257,0.00370564,0.03,4286795,4135977
77684,96641,2459,4.64E-06,0.13,34834,30894253
121750,26724,8862,0.00034241,0.23,1114125,54473574
61402,25014,3871,0.00296184,0.17,4549233,16462064
137986,79354,1736,0.00013363,0.23,1463227,31694437
28013,51103,884,0.00013363,0.1,191299,4519291
50845,20833,5480,0.00015297,0.05,162041,5709147
18467,86285,3596,8.43E-05,0.0005,134313,155160
130499,25994,13770,0.00952101,0.15,32298365,53696555
2412,93833,4582,0.00860544,0.001,1948177,430034
31310,68508,7273,0.00160539,0.03,3443610,14949450
44407,1038,2126,0.00056263,0.25,25948,552063
20643,88388,483,0.00370564,0.15,6761638,6408724
49080,79670,6548,2.09E-05,0.05,81646,26087915
101959,68592,5415,1.65E-05,0.05,115464,18571756
100104,62123,5313,0.00082185,0.2,5110944,66013871
71768,35851,2122,0.00078778,0.17,2026935,12932959
11145,61041,10569,2.48E-05,0.0005,16893,322603
8422,2794,10762,0.00013363,0.23,3145,6918111
84276,4715,16488,1.65E-05,0.15,6560,11661820
6014,52523,10280,0.00160539,0.005,507132,2699851
27603,7476,19782,2.48E-05,0.001,5124,147907
109416,797,14658,4.34E-06,0.27,378,3155629
37357,27065,14796,2.09E-05,0.15,21111,60070715
51619,55535,3452,0.00160539,0.23,4602197,44100258
63315,24709,12411,0.00019487,0.13,304876,39868930
68281,31489,4083,0.00082487,0.17,1773626,21860641
46221,88309,13563,0.00013363,0.03,545456,35932893
89927,32750,23007,0.00082487,0.03,2429362,22604746
82034,24502,18807,0.00034241,0.13,688273,59907542
127382,6941,9461,0.01084252,0.3,9587638,19704484
67722,5135,2092,0.00952101,0.27,3311424,2901190
64510,34855,5729,0.00015297,0.23,343964,45930478
16486,90603,2997,0.00047003,0.1,702081,27157189
9622,33291,2070,0.01084252,0.15,3473335,10339046
33287,92983,5814,2.48E-05,0.03,76852,16219706
31262,79305,21267,4.34E-06,0.03,10760,50599464
88303,56430,4545,0.00047003,0.2,2342144,51302029
1486,18877,33625,0.00018467,0.07,5180,44433119
135967,10080,10413,1.65E-05,0.01,22628,1049704
142741,24034,10450,0.00370564,0.17,12712772,42697752
30829,64414,9818,1.65E-05,0.0005,32786,316215
84770,49005,7457,2.48E-05,0.005,103150,1827220
121970,13456,7909,0.00108175,0.23,1775452,24480614
72909,22055,2758,0.00491597,0.15,7905170,9126877
61038,49406,1689,0.00182521,0.15,5504310,12519512
46921,57175,8802,1.65E-05,0.13,44292,65427227
5129,23244,39397,0.00034241,0.07,40825,64103138
20834,19969,8096,0.00034241,0.07,142462,11317752
57274,65956,727,0.00163948,0.15,6193415,7195125
40702,4503,27135,4.64E-06,0.005,850,611081
119791,53066,2016,0.00078778,0.2,5007840,21404087
51791,8301,33131,0.00047003,0.001,202097,275059
69937,28828,8231,0.00296184,0.15,5971629,35594195
55670,10114,11273,0.00034241,0.17,192801,19384508
44905,5079,44079,2.09E-05,0.27,4762,60456677
87145,18817,15298,0.00078778,0.2,1291870,57576675
42358,1545,43596,0.00041097,0.17,26912,11457708
39960,17302,6387,2.48E-05,0.3,17167,33156202
85744,91415,11941,0.00015297,0.01,1199027,10916720
35513,22874,19107,8.43E-05,0.07,68471,30594659
91361,15405,12559,0.00163948,0.25,2307512,48371668
84096,5933,7092,0.00160539,0.0005,801060,21040
120262,54791,8400,4.64E-06,0.1,30574,46029479
32743,9292,4498,0.00952101,0.25,2896830,10450745
51324,76261,25970,0.00160539,0.0005,6283648,990289
74779,12795,16860,0.00082282,0.0005,787312,107870
61098,74320,4660,0.00160539,0.17,7289784,58888219
16127,34508,3693,0.00031941,0.3,177763,38238460
14906,32521,4811,0.00018467,0.3,89526,46940567
117717,35871,4375,0.00108175,0.25,4567944,39236973
16831,8950,30699,0.02533638,0.001,3817101,274785
19398,2654,32003,0.00160539,0.01,82660,849453
62354,19841,30471,0.00082185,0.03,1016793,18137756
18597,13550,8933,0.00491597,0.2,1238885,24210884
85488,57229,3772,0.00013363,0.2,653784,43185151
35671,13980,17161,0.00952101,0.27,4748026,64777267
66817,23681,774,1.65E-05,0.15,26123,2749902
8696,87181,216,0.00082185,0.27,623142,5086240
4902,79062,3220,2.48E-05,0.25,9623,63645552
100937,3616,1100,0.02533638,0.2,9247947,796255
131131,8296,6859,0.00952101,0.05,10358726,2845498
50537,43580,24775,0.00491597,0.0005,10827216,539863
12554,20031,26171,0.00182521,0.13,458991,68153165
14916,53013,942,0.00034241,0.17,270765,8498476
15679,95372,3457,8.43E-05,0.0005,126044,164854
7209,6142,11641,0.00082185,0.15,36395,10725877
39309,79575,21109,0.00018467,0.0005,577655,839904
30087,19688,25389,0.00860544,0.07,5097651,34991512
9119,85514,1844,0.00182521,0.27,1423468,42586781
18161,7496,37300,4.34E-06,0.03,590,8388138
52677,18697,13665,0.00296184,0.17,2917240,43435949
26040,74102,3049,0.00370564,0.17,7150586,38421390
144060,16953,2655,0.00296184,0.0005,7233594,22507
4599,10298,28738,0.00015297,0.001,7246,295970
39614,35927,14469,0.00034241,0.001,487345,519855
7536,40506,22292,4.34E-06,0.05,1324,45149869
84425,76168,8019,8.43E-05,0.01,542035,6108383
46537,42824,2696,8.43E-05,0.2,167988,23094084
128101,1547,1141,0.00082282,0.13,163155,229765
44714,11303,28712,0.00370564,0.07,1873022,22719213
41862,67947,15504,2.09E-05,0.001,59392,1053507
24386,41333,9537,0.00078778,0.07,794066,27595587
15665,43336,17096,0.00082282,0.05,558605,37046321
79226,11460,6868,0.00078778,0.3,715283,23614483
33180,25333,22144,0.00031941,0.005,268490,2805049
19270,9863,46311,2.09E-05,0.0005,3968,228405
99093,47583,18121,0.00031941,0.07,1506103,60360944
11145,17362,34761,0.00018467,0.0005,35736,301769
36910,17070,11122,0.00108175,0.25,681584,47465647
1165,13496,15813,0.00082185,0.3,12925,64028078
118685,62234,12948,0.00034241,0.01,2529164,8058294
146383,66318,5021,0.00082282,0.2,7987893,66597293
137678,32904,13938,0.00041097,0.0005,1861825,229328
17259,78334,1637,4.64E-06,0.17,6273,21806018
116354,22285,3737,0.00082185,0.05,2131032,4164584
53427,64100,6612,0.00034241,0.01,1172647,4238575
90490,13253,9861,0.00160539,0.23,1925398,30060725
76812,11976,6181,2.48E-05,0.3,22843,22210881
85002,76299,12894,0.00078778,0.07,5109276,68867064
18503,11505,45630,0.00082185,0.07,174967,36751204
32059,27862,2580,0.00108175,0.27,966276,19413339
16530,6031,28833,0.00013363,0.3,13324,52177000
98578,8419,12251,0.00163948,0.15,1360771,15473101
72748,30170,1334,0.00082185,0.23,1803836,9261174
11809,72153,5162,0.01084252,0.15,9239043,55870432
22704,20260,14434,0.00041097,0.13,189051,38019906
108177,41927,123,0.00056263,0.13,2551867,672878
30756,35241,39449,0.00082185,0.001,890808,1390252
97232,10992,9231,0.00108175,0.23,1156160,23339579
9749,8837,31680,0.00056263,0.25,48477,69995642
138365,72879,2995,0.00296184,0.07,29867255,15280260
41876,6882,33869,0.00163948,0.07,472550,16318582
28378,7345,12705,0.00296184,0.05,617424,4666329
125846,35261,4088,0.00082185,0.15,3646959,21625241
18950,30219,20777,0.01084252,0.0005,6209188,313942
92613,5623,689,1.65E-05,0.3,8599,1162835
93740,76799,9599,0.00015297,0.03,1101266,22117514
144618,76979,14104,0.00019487,0.01,2169406,10857126
76059,29501,1934,4.34E-06,0.27,9738,15406041
82652,99325,1056,0.00041097,0.2,3373860,20984855
72026,53861,7938,0.00182521,0.03,7080781,12826905
68185,29225,2123,0.00082185,0.001,1637722,62055
5209,65835,5205,0.00160539,0.07,550647,23989715
39954,14613,14943,0.00078778,0.3,459959,65512872
24317,59328,1856,0.00108175,0.15,1560652,16524944
71621,38011,20575,0.00082185,0.001,2237429,782108
24405,5052,26986,0.00047003,0.2,57956,27269434
55776,64406,1317,0.00860544,0.3,30913786,25450328
63061,22817,8559,0.00860544,0.23,12382613,44919136
14755,38418,5569,0.00182521,0.27,1034718,57777077
21874,29076,5003,0.00082185,0.3,522734,43644688
123147,80310,293,0.00041097,0.2,4064497,4714041
86768,74336,18021,0.00082185,0.01,5300992,13396376
20963,40129,15108,0.00082185,0.03,691388,18188634
110753,93,8420,4.64E-06,0.05,47,39158
125814,70923,1710,0.00019487,0.03,1738873,3639902
99252,5457,12269,0.00019487,0.17,105560,11384152
145202,7267,13945,2.09E-05,0.15,22035,15203825
109603,83385,2500,0.00047003,0.03,4295778,6255095
37344,85869,3827,0.00108175,0.1,3468873,32869405
75961,45874,6076,0.00034241,0.07,1193177,19512986
149025,26640,10783,0.01084252,0.15,43046066,43091334
133581,40963,1169,0.00108175,0.17,5919361,8147088
7245,39152,1753,8.43E-05,0.01,23911,686517
38694,73500,20391,0.00031941,0.03,908428,44963091
63103,91712,17640,0.00860544,0.005,49803060,8089160
16078,2721,29277,0.00056263,0.25,24617,19918243
37511,70684,4388,0.00163948,0.17,4347072,52733389
4082,84183,4801,0.02533638,0.03,8707454,12125608
46661,53393,5121,0.00163948,0.2,4084579,54691278
128219,60865,14498,0.00047003,0.0005,3668167,441239
96128,28068,18181,0.00078778,0.05,2125571,25516398
77547,7068,20679,0.00082282,0.2,451014,29233320
6709,19112,8872,0.00034241,0.3,43908,50873409
79456,61107,787,0.00163948,0.005,7960380,240647
104059,80978,4429,8.43E-05,0.03,710276,10761406
101515,8039,20913,0.00013363,0.17,109057,28582132
2747,33928,3705,2.09E-05,0.17,1946,21372377
79863,78374,11185,4.64E-06,0.001,29042,876696
127299,35148,229,0.00056263,0.13,2517412,1049330
17191,9665,7213,0.02533638,0.2,4210247,13945577
122448,11883,3983,0.01084252,0.005,15776596,236703
147710,67296,2240,0.00082487,0.07,8199550,10553565
48220,33377,18270,0.00034241,0.07,551110,42688447
36891,65692,6014,2.48E-05,0.001,60175,395111
128476,36330,2680,0.00860544,0.1,40166446,9739849
25740,48843,973,0.00108175,0.13,1360035,6183903
192,52823,18084,0.00160539,0.001,16309,955290
143243,404,6811,4.64E-06,0.3,269,827503
28340,29075,1463,0.00491597,0.23,4050851,9784335
81077,67665,1819,2.09E-05,0.07,114550,8619824
65757,13353,18342,0.00296184,0.2,2600835,48989295
144939,70968,739,4.64E-06,0.15,47727,7867060
110964,31609,13918,0.00163948,0.005,5750543,2199791
127364,17952,8005,0.00860544,0.13,19676612,18683106
60859,35602,159,0.00013363,0.23,289543,1302505
140972,81480,2863,0.00041097,0.23,4720610,53660450
72800,78348,11368,0.00182521,0.05,10410775,44536542
57017,64180,3661,0.00015297,0.2,559780,47003860
124153,53444,6534,0.00952101,0.1,63174689,34921787
62576,3723,14213,0.00163948,0.17,381987,8996521
29659,18798,9138,4.34E-06,0.2,2419,34359231
45963,8612,30850,0.00078778,0.2,311833,53136800
131255,32746,13004,0.01084252,0.001,46602312,425831
39865,44875,14849,0.00182521,0.0005,3265292,333182
94909,81045,21852,4.64E-06,0.0005,35690,885531
5054,24414,21471,0.00952101,0.001,1174865,524218
21923,66370,2627,0.00031941,0.13,464770,22674368
50876,42397,2341,0.01084252,0.01,23388039,992663
71568,93654,16568,0.00056263,0.0005,3771124,775880
33979,31498,8139,1.65E-05,0.05,17670,12818605
144611,96664,1045,0.00047003,0.13,6570467,13137261
68497,27366,2662,0.00163948,0.03,3073251,2185761
95220,7892,13866,0.00952101,0.15,7155039,16416083
7127,15134,10773,0.00160539,0.25,173169,40764357
142780,13436,14549,0.00182521,0.13,3501695,25414622
92753,72373,2006,0.00952101,0.25,63913166,36312737
51089,39562,11213,0.00031941,0.15,645613,66543377
49374,65246,29824,0.00082487,0.0005,2657308,972980
67349,17369,1288,0.00082487,0.07,964967,1566818
66495,35806,26119,0.00034241,0.05,815255,46761934
22551,2899,7204,0.00041097,0.07,26875,1462422
22928,10704,15190,0.00108175,0.23,265509,37400057
85898,247,995,0.00860544,0.25,183284,61705
9509,91566,8823,2.09E-05,0.03,18180,24238891
16461,16645,10291,0.00491597,0.2,1347029,34262512
72796,12026,3715,0.00034241,0.15,299771,6702366
143086,10618,2738,0.01084252,0.13,16473112,3780343
103807,82054,1194,0.00078778,0.25,6710222,24507221
54337,12836,18416,0.00082185,0.17,573247,40188261
72970,37778,1997,0.00015297,0.1,421688,7545091
84725,68784,2304,0.00108175,0.25,6304258,39631091
134569,12711,11404,0.01084252,0.23,18546962,33343514
8117,57406,9500,0.00056263,0.0005,262177,272692
57891,52835,6327,0.00031941,0.1,976981,33431780
132449,61512,8549,0.00013363,0.07,1088733,36813370
104791,48251,708,0.00370564,0.03,18737028,1025424
10062,60672,15270,0.00015297,0.07,93393,64855554
54390,4125,5405,4.34E-06,0.17,973,3790993
133615,48032,11168,0.00047003,0.13,3016572,69735088
48358,54234,5866,0.00018467,0.07,484326,22272010
112273,19392,7870,2.48E-05,0.13,54060,19840660
33047,17905,8258,0.00860544,0.001,5092216,147869
112238,64949,4299,0.00082282,0.25,5998169,69813465
48202,56017,3874,0.00056263,0.15,1519212,32556988
109189,27977,13789,0.00019487,0.03,595299,11574206
39405,18113,13763,0.00491597,0.27,3508935,67313244
68995,27841,15139,0.00013363,0.13,256697,54796778
